Row,Acceleration Pedal Position [%],Battery Voltage [V],Cruise Control Active,Engine Coolant Temperature [degree C],Engine Running Status ECM,Engine Speed [rpm],Engine Torque [Nm],Expected Gear Ratio,Gear Ratio,Gear Selector Position,Gear Selector Position A,Gear Selector Position B,Gear Selector Position C,Gear Selector Position PA,Ignition Status ECM,In Rpm Speed NC Sensor [rpm],Kick Down Status,Lever Unit AW55 GT,Lever Unit PRND43L,Oil Temperature [degree C],Quick Shift Function From GSM On/Off,Quick Shift Gear Change From GSM,Quick Shift Mode,Solenoid S1 & S2 Current [mA],Solenoid S1 Status,Solenoid S2 Status,Solenoid S3 Current [mA],Solenoid S3 Status,Solenoid S4 & S5 Current [mA],Solenoid S4 Status,Solenoid S5 Status,Solenoid SLS Current [A],Solenoid SLT Current [A],Solenoid SLU Current [A],Torque Control [Nm],Torque Limitation Requested [Nm],Torque Reduction When Changing Gear [Nm],Vehicle Speed ABS [km/h],Vehicle Speed SP Sensor [km/h],Winter Mode Status
17,14,14.00,Cruise Not Active,88,Engine Running,1954,107,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1961,Not Active,D,D,66,Off,No Gear Change,Normal,838,Off,On,0,Off,828,On,Off,0.59,0.88,1.00,511,511,76,94,94,Off
18,14,14.00,Cruise Not Active,88,Engine Running,1954,107,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1961,Not Active,D,D,66,Off,No Gear Change,Normal,838,Off,On,0,Off,828,On,Off,0.59,0.88,1.00,511,511,76,94,94,Off
19,14,14.00,Cruise Not Active,88,Engine Running,1954,107,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1961,Not Active,D,D,66,Off,No Gear Change,Normal,838,Off,On,0,Off,828,On,Off,0.59,0.88,1.00,511,511,76,94,94,Off
20,14,14.00,Cruise Not Active,88,Engine Running,1954,107,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1961,Not Active,D,D,66,Off,No Gear Change,Normal,838,Off,On,0,Off,828,On,Off,0.59,0.88,1.00,511,511,76,94,94,Off
21,14,14.00,Cruise Not Active,88,Engine Running,1954,107,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1961,Not Active,D,D,66,Off,No Gear Change,Normal,838,Off,On,0,Off,828,On,Off,0.59,0.88,1.00,511,511,76,94,94,Off
22,14,14.00,Cruise Not Active,88,Engine Running,1954,107,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1961,Not Active,D,D,66,Off,No Gear Change,Normal,838,Off,On,0,Off,828,On,Off,0.59,0.88,1.00,511,511,76,94,94,Off
23,14,14.00,Cruise Not Active,88,Engine Running,1954,107,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1961,Not Active,D,D,66,Off,No Gear Change,Normal,838,Off,On,0,Off,828,On,Off,0.59,0.88,1.00,511,511,76,94,94,Off
24,14,14.00,Cruise Not Active,88,Engine Running,1954,107,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1961,Not Active,D,D,66,Off,No Gear Change,Normal,838,Off,On,0,Off,828,On,Off,0.59,0.88,1.00,511,511,76,94,94,Off
25,14,14.00,Cruise Not Active,88,Engine Running,1954,107,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1961,Not Active,D,D,66,Off,No Gear Change,Normal,818,Off,On,0,Off,828,On,Off,0.59,0.88,1.00,511,511,76,94,94,Off
26,14,14.00,Cruise Not Active,88,Engine Running,1954,107,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1961,Not Active,D,D,66,Off,No Gear Change,Normal,818,Off,On,0,Off,828,On,Off,0.59,0.88,1.00,511,511,76,94,94,Off
27,14,14.00,Cruise Not Active,88,Engine Running,1954,107,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1961,Not Active,D,D,66,Off,No Gear Change,Normal,818,Off,On,0,Off,828,On,Off,0.59,0.88,1.00,511,511,76,94,94,Off
28,14,14.00,Cruise Not Active,88,Engine Running,1954,107,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1961,Not Active,D,D,66,Off,No Gear Change,Normal,818,Off,On,0,Off,828,On,Off,0.59,0.88,1.00,511,511,76,94,94,Off
29,14,14.00,Cruise Not Active,88,Engine Running,1954,107,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1961,Not Active,D,D,66,Off,No Gear Change,Normal,818,Off,On,0,Off,828,On,Off,0.59,0.88,1.00,511,511,76,94,94,Off
30,14,14.00,Cruise Not Active,88,Engine Running,1954,107,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1961,Not Active,D,D,66,Off,No Gear Change,Normal,818,Off,On,0,Off,828,On,Off,0.59,0.88,1.00,511,511,76,94,94,Off
31,14,14.00,Cruise Not Active,88,Engine Running,1954,107,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1961,Not Active,D,D,66,Off,No Gear Change,Normal,818,Off,On,0,Off,828,On,Off,0.59,0.88,1.00,511,511,76,94,94,Off
32,14,14.00,Cruise Not Active,88,Engine Running,1954,107,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1961,Not Active,D,D,66,Off,No Gear Change,Normal,818,Off,On,0,Off,828,On,Off,0.59,0.88,1.00,511,511,76,94,94,Off
33,14,14.00,Cruise Not Active,88,Engine Running,1954,107,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1961,Not Active,D,D,66,Off,No Gear Change,Normal,818,Off,On,0,Off,828,On,Off,0.52,0.88,1.00,511,511,76,94,94,Off
34,14,14.00,Cruise Not Active,88,Engine Running,1954,107,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1961,Not Active,D,D,66,Off,No Gear Change,Normal,818,Off,On,0,Off,828,On,Off,0.52,0.79,1.00,511,511,76,94,94,Off
35,14,14.00,Cruise Not Active,88,Engine Running,1954,107,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1961,Not Active,D,D,66,Off,No Gear Change,Normal,818,Off,On,0,Off,828,On,Off,0.52,0.79,1,511,511,76,94,94,Off
36,14,14.00,Cruise Not Active,88,Engine Running,1954,107,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1961,Not Active,D,D,66,Off,No Gear Change,Normal,818,Off,On,0,Off,828,On,Off,0.52,0.79,1,511,511,76,94,94,Off
37,14,14.00,Cruise Not Active,88,Engine Running,1954,107,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1961,Not Active,D,D,66,Off,No Gear Change,Normal,818,Off,On,0,Off,828,On,Off,0.52,0.79,1,511,511,76,94,94,Off
38,14,14.00,Cruise Not Active,88,Engine Running,1954,107,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1961,Not Active,D,D,66,Off,No Gear Change,Normal,818,Off,On,0,Off,828,On,Off,0.52,0.79,1,511,511,104,94,94,Off
39,14,14.00,Cruise Not Active,88,Engine Running,1954,107,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1961,Not Active,D,D,66,Off,No Gear Change,Normal,818,Off,On,0,Off,828,On,Off,0.52,0.79,1,511,511,104,100,94,Off
40,14,14.00,Cruise Not Active,88,Engine Running,1954,107,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1961,Not Active,D,D,66,Off,No Gear Change,Normal,818,Off,On,0,Off,828,On,Off,0.52,0.79,1,511,511,104,100,100,Off
41,14,14.00,Cruise Not Active,88,Engine Running,1954,107,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1961,Not Active,D,D,66,Off,No Gear Change,Normal,818,Off,On,0,Off,828,On,Off,0.52,0.79,1,511,511,104,100,100,Off
42,19,13.94,Cruise Not Active,88,Engine Running,1990,148,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1992,Not Active,D,D,66,Off,No Gear Change,Normal,818,Off,On,0,Off,818,On,Off,0.45,0.73,1.00,511,511,143,102,102,Off
43,21,13.87,Cruise Not Active,88,Engine Running,2021,147,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2029,Not Active,D,D,66,Off,No Gear Change,Normal,813,Off,On,0,Off,818,On,Off,0.52,0.79,1.00,511,511,146,103,103,Off
44,14,13.83,Cruise Not Active,88,Engine Running,2046,95,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2048,Not Active,D,D,66,Off,No Gear Change,Normal,813,Off,On,0,Off,818,On,Off,0.59,0.84,1.00,511,511,90,104,104,Off
45,18,13.96,Cruise Not Active,88,Engine Running,2056,135,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2061,Not Active,D,D,66,Off,No Gear Change,Normal,818,Off,On,0,Off,818,On,Off,0.46,0.74,1,511,511,129,106,105,Off
46,21,13.85,Cruise Not Active,88,Engine Running,2090,142,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2093,Not Active,D,D,66,Off,No Gear Change,Normal,813,Off,On,0,Off,818,On,Off,0.59,0.87,1.00,511,511,140,106,107,Off
47,8,13.75,Cruise Not Active,87,Engine Running,2087,39,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2084,Not Active,D,D,66,Off,No Gear Change,Normal,813,Off,On,0,Off,818,On,Off,0.59,0.88,1,511,511,41,105,106,Off
48,13,13.79,Cruise Not Active,88,Engine Running,2079,124,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2084,Not Active,D,D,66,Off,No Gear Change,Normal,813,Off,On,0,Off,818,On,Off,0.53,0.80,1.00,511,511,118,106,106,Off
49,17,13.87,Cruise Not Active,88,Engine Running,2098,109,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2101,Not Active,D,D,66,Off,No Gear Change,Normal,813,Off,On,0,Off,818,On,Off,0.56,0.83,1,511,511,108,107,107,Off
50,16,13.83,Cruise Not Active,88,Engine Running,2111,107,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2112,Not Active,D,D,66,Off,No Gear Change,Normal,809,Off,On,0,Off,818,On,Off,0.59,0.87,1,511,511,108,107,108,Off
51,10,13.87,Cruise Not Active,88,Engine Running,2108,67,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2103,Not Active,D,D,66,Off,No Gear Change,Normal,809,Off,On,0,Off,818,On,Off,0.54,0.81,1.00,511,511,58,105,107,Off
52,8,13.87,Cruise Not Active,88,Engine Running,2076,51,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2072,Not Active,D,D,66,Off,No Gear Change,Normal,809,Off,On,0,Off,818,On,Off,0.60,0.88,1.00,511,511,51,105,106,Off
53,13,14.00,Cruise Not Active,88,Engine Running,2073,104,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2075,Not Active,D,D,66,Off,No Gear Change,Normal,809,Off,On,0,Off,823,On,Off,0.59,0.87,1.00,511,511,106,105,106,Off
54,13,14.00,Cruise Not Active,88,Engine Running,2080,85,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2086,Not Active,D,D,66,Off,No Gear Change,Normal,809,Off,On,0,Off,818,On,Off,0.58,0.87,1,511,511,95,106,106,Off
55,11,13.94,Cruise Not Active,88,Engine Running,2091,75,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2094,Not Active,D,D,66,Off,No Gear Change,Normal,809,Off,On,0,Off,818,On,Off,0.59,0.88,1,511,511,57,106,107,Off
56,8,13.83,Cruise Not Active,88,Engine Running,2086,52,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2087,Not Active,D,D,66,Off,No Gear Change,Normal,809,Off,On,0,Off,814,On,Off,0.58,0.85,1.00,511,511,66,106,106,Off
57,14,13.89,Cruise Not Active,87,Engine Running,2096,90,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2099,Not Active,D,D,66,Off,No Gear Change,Normal,809,Off,On,0,Off,818,On,Off,0.58,0.86,1.00,511,511,76,107,107,Off
58,14,13.79,Cruise Not Active,87,Engine Running,2107,98,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2108,Not Active,D,D,66,Off,No Gear Change,Normal,809,Off,On,0,Off,818,On,Off,0.59,0.86,1,511,511,96,107,107,Off
59,14,13.89,Cruise Not Active,87,Engine Running,2123,96,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2122,Not Active,D,D,66,Off,No Gear Change,Normal,804,Off,On,0,Off,818,On,Off,0.59,0.88,1.00,511,511,87,108,108,Off
60,8,13.94,Cruise Not Active,87,Engine Running,2119,55,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2116,Not Active,D,D,66,Off,No Gear Change,Normal,809,Off,On,0,Off,818,On,Off,0.59,0.88,1,511,511,56,107,108,Off
61,14,13.81,Cruise Not Active,87,Engine Running,2117,97,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2123,Not Active,D,D,66,Off,No Gear Change,Normal,804,Off,On,0,Off,818,On,Off,0.57,0.84,1,511,511,100,108,108,Off
62,14,13.85,Cruise Not Active,87,Engine Running,2138,92,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2139,Not Active,D,D,66,Off,No Gear Change,Normal,804,Off,On,0,Off,818,On,Off,0.56,0.84,1.00,511,511,91,109,109,Off
63,14,13.91,Cruise Not Active,87,Engine Running,2152,94,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2156,Not Active,D,D,66,Off,No Gear Change,Normal,804,Off,On,0,Off,818,On,Off,0.58,0.86,1.00,511,511,96,109,110,Off
64,14,13.89,Cruise Not Active,87,Engine Running,2164,95,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2165,Not Active,D,D,66,Off,No Gear Change,Normal,804,Off,On,0,Off,818,On,Off,0.59,0.88,1,511,511,96,110,111,Off
65,13,13.89,Cruise Not Active,87,Engine Running,2178,83,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2172,Not Active,D,D,66,Off,No Gear Change,Normal,804,Off,On,0,Off,818,On,Off,0.59,0.88,1.00,511,511,83,110,111,Off
66,14,13.83,Cruise Not Active,87,Engine Running,2180,106,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2183,Not Active,D,D,66,Off,No Gear Change,Normal,804,Off,On,0,Off,818,On,Off,0.51,0.78,1.00,511,511,112,111,111,Off
67,19,13.87,Cruise Not Active,87,Engine Running,2196,124,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2203,Not Active,D,D,66,Off,No Gear Change,Normal,804,Off,On,0,Off,818,On,Off,0.52,0.80,1.00,511,511,124,112,112,Off
68,19,14.00,Cruise Not Active,87,Engine Running,2227,123,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2231,Not Active,D,D,66,Off,No Gear Change,Normal,809,Off,On,0,Off,823,On,Off,0.60,0.86,1,511,511,123,113,114,Off
69,10,13.91,Cruise Not Active,87,Engine Running,2228,66,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2230,Not Active,D,D,66,Off,No Gear Change,Normal,809,Off,On,0,Off,823,On,Off,0.57,0.84,1.00,511,511,81,113,114,Off
70,12,13.96,Cruise Not Active,87,Engine Running,2235,71,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2232,Not Active,D,D,66,Off,No Gear Change,Normal,809,Off,On,0,Off,823,On,Off,0.59,0.87,1.00,511,511,83,113,114,Off
71,11,13.94,Cruise Not Active,87,Engine Running,2233,69,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2227,Not Active,D,D,66,Off,No Gear Change,Normal,809,Off,On,0,Off,823,On,Off,0.58,0.86,1.00,511,511,77,113,114,Off
72,14,13.89,Cruise Not Active,87,Engine Running,2230,78,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2232,Not Active,D,D,66,Off,No Gear Change,Normal,809,Off,On,0,Off,823,On,Off,0.59,0.87,1,511,511,83,113,114,Off
73,11,14.02,Cruise Not Active,87,Engine Running,2231,72,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2224,Not Active,D,D,66,Off,No Gear Change,Normal,804,Off,On,0,Off,823,On,Off,0.59,0.88,1.00,511,511,63,112,113,Off
74,8,13.83,Cruise Not Active,87,Engine Running,2208,51,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2206,Not Active,D,D,66,Off,No Gear Change,Normal,799,Off,On,0,Off,818,On,Off,0.60,0.88,1.00,511,511,54,112,113,Off
75,10,13.91,Cruise Not Active,87,Engine Running,2196,48,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2189,Not Active,D,D,66,Off,No Gear Change,Normal,799,Off,On,0,Off,818,On,Off,0.59,0.88,1.00,511,511,38,110,112,Off
76,4,13.83,Cruise Not Active,87,Engine Running,2163,29,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2157,Not Active,D,D,66,Off,No Gear Change,Normal,799,Off,On,0,Off,818,On,Off,0.59,0.88,1.00,511,511,35,108,110,Off
77,4,13.83,Cruise Not Active,87,Engine Running,2130,18,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2123,Not Active,D,D,66,Off,No Gear Change,Normal,799,Off,On,0,Off,818,On,Off,0.59,0.88,1.00,511,511,21,107,108,Off
78,10,13.85,Cruise Not Active,87,Engine Running,2118,81,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2116,Not Active,D,D,66,Off,No Gear Change,Normal,799,Off,On,0,Off,818,On,Off,0.59,0.88,1.00,511,511,88,107,108,Off
79,13,13.85,Cruise Not Active,87,Engine Running,2114,85,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2114,Not Active,D,D,66,Off,No Gear Change,Normal,799,Off,On,0,Off,818,On,Off,0.60,0.88,1.00,511,511,74,107,108,Off
80,10,13.83,Cruise Not Active,87,Engine Running,2102,78,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2101,Not Active,D,D,66,Off,No Gear Change,Normal,804,Off,On,0,Off,823,On,Off,0.59,0.88,1,511,511,82,107,107,Off
81,16,14.02,Cruise Not Active,87,Engine Running,2110,120,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2115,Not Active,D,D,66,Off,No Gear Change,Normal,799,Off,On,0,Off,818,On,Off,0.57,0.84,1,511,511,116,107,108,Off
82,12,13.81,Cruise Not Active,87,Engine Running,2120,76,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2121,Not Active,D,D,66,Off,No Gear Change,Normal,799,Off,On,0,Off,818,On,Off,0.60,0.88,1,511,511,76,107,108,Off
83,5,13.89,Cruise Not Active,87,Engine Running,2112,29,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2100,Not Active,D,D,66,Off,No Gear Change,Normal,799,Off,On,0,Off,818,On,Off,0.54,0.82,1.00,511,511,29,106,107,Off
84,0,13.89,Cruise Not Active,87,Engine Running,2071,8,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2067,Not Active,D,D,66,Off,No Gear Change,Normal,799,Off,On,0,Off,818,On,Off,0.59,0.88,1.00,511,511,-9,104,105,Off
85,13,13.91,Cruise Not Active,87,Engine Running,2064,94,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2063,Not Active,D,D,66,Off,No Gear Change,Normal,799,Off,On,0,Off,818,On,Off,0.59,0.87,1,511,511,94,105,105,Off
86,8,13.79,Cruise Not Active,87,Engine Running,2070,53,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2067,Not Active,D,D,66,Off,No Gear Change,Normal,799,Off,On,0,Off,818,On,Off,0.60,0.88,1.00,511,511,55,105,105,Off
87,12,13.85,Cruise Not Active,87,Engine Running,2070,82,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2067,Not Active,D,D,66,Off,No Gear Change,Normal,799,Off,On,0,Off,818,On,Off,0.59,0.88,1,511,511,70,104,105,Off
88,8,13.83,Cruise Not Active,87,Engine Running,2053,55,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2047,Not Active,D,D,66,Off,No Gear Change,Normal,799,Off,On,0,Off,818,On,Off,0.59,0.88,1.00,511,511,44,103,104,Off
89,4,13.79,Cruise Not Active,87,Engine Running,2024,28,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2024,Not Active,D,D,66,Off,No Gear Change,Normal,799,Off,On,0,Off,818,On,Off,0.59,0.88,1.00,511,511,29,102,103,Off
90,10,13.81,Cruise Not Active,87,Engine Running,2008,71,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2011,Not Active,D,D,66,Off,No Gear Change,Normal,804,Off,On,0,Off,823,On,Off,0.59,0.88,1.00,511,511,73,102,103,Off
91,11,13.87,Cruise Not Active,87,Engine Running,2015,76,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2014,Not Active,D,D,66,Off,No Gear Change,Normal,799,Off,On,0,Off,818,On,Off,0.59,0.88,1.00,511,511,76,102,103,Off
92,9,13.87,Cruise Not Active,87,Engine Running,2015,64,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2013,Not Active,D,D,66,Off,No Gear Change,Normal,799,Off,On,0,Off,818,On,Off,0.59,0.88,1.00,511,511,64,102,102,Off
93,13,13.81,Cruise Not Active,87,Engine Running,2012,64,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2011,Not Active,D,D,66,Off,No Gear Change,Normal,799,Off,On,0,Off,818,On,Off,0.60,0.88,1,511,511,49,101,103,Off
94,0,13.85,Cruise Not Active,87,Engine Running,1980,-23,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1970,Not Active,D,D,66,Off,No Gear Change,Normal,799,Off,On,0,Off,818,On,Off,0.54,0.81,1.00,511,511,-23,99,101,Off
95,4,14.00,Cruise Not Active,87,Engine Running,1944,5,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1933,Not Active,D,D,66,Off,No Gear Change,Normal,799,Off,On,0,Off,823,On,Off,0.54,0.81,1,511,511,4,96,98,Off
96,0,13.89,Cruise Not Active,87,Engine Running,1890,-24,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1876,Not Active,D,D,66,Off,No Gear Change,Normal,799,Off,On,0,Off,823,On,Off,0.54,0.81,1,511,511,-24,94,96,Off
97,2,13.85,Cruise Not Active,87,Engine Running,1845,-2,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1832,Not Active,D,D,66,Off,No Gear Change,Normal,799,Off,On,0,Off,818,On,Off,0.56,0.83,1,511,511,-2,92,93,Off
98,2,13.94,Cruise Not Active,87,Engine Running,1816,17,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1800,Not Active,D,D,65,Off,No Gear Change,Normal,804,Off,On,0,Off,823,On,Off,0.59,0.88,1.00,511,511,26,91,92,Off
99,0,14.04,Cruise Not Active,87,Engine Running,1789,-11,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1778,Not Active,D,D,65,Off,No Gear Change,Normal,804,Off,On,0,Off,828,On,Off,0.54,0.81,1,511,511,-12,88,90,Off
100,0,13.89,Cruise Not Active,87,Engine Running,1734,-22,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1726,Not Active,D,D,65,Off,No Gear Change,Normal,804,Off,On,0,Off,818,On,Off,0.54,0.82,1.00,511,511,-22,86,88,Off
