Row,AC Compressor Active,AC Pressure [kPa],"Accelerator Pedal Sensor, Analog [V]","Accelerator Pedal Sensor, PWM [%]",Adaptation Throttle,"Air Mass, Correction Factor",Ambient Air Pressure [hPa],Ambient Air Temperature [degree C],Battery Voltage [V],Boost Pressure [hPa],Brake Light Switch,Brake Pedal Position (From BCM) [%],Camshaft Shifting Angle Deviation (Exhaust) [deg],Camshaft Shifting Angle Deviation (Inlet) [deg],"Camshaft Shifting Angle, Exhaust [deg]","Camshaft Shifting Angle, Inlet [deg]",Condition Automatic Transmission,Cruise -,Cruise +,Cruise Control Resume,Engine Coolant Level Switch,Engine Coolant Temperature [degree C],Engine Cooling Fan [%],Evap-Flow [kg/h],Exhaust Camshaft Adaptation [deg],Exhaust Camshaft Reset Valve [%],Fuel Pressure [kPa],"Fuel Pressure, Nominal Value [kPa]",Fuel Pump Relay,"Fuel Pump, Duty Cycle [%]",Fuel Temperature [degree C],"Idlespeed, Deviation From Nominal [rpm]",Ignition Angle [deg BTDC],"Injection Time, Bank 1 [ms]",Inlet Camshaft Adaptation (6-Cyl) [deg],Inlet Camshaft Reset Valve [%],Intake Air Temperature [degree C],"Lambda Control, Bank 1",Leakage Air Through Throttle Blade,"Long-Term Fuel Trim Lower Part Load, Bank 1","Long-Term Fuel Trim Upper Part Load, Bank 1",Mass Air Flow [kg/h],Misfire Counter,Misfire Counter 1 (5 Cyl),Misfire Counter 2 (5 Cyl),Misfire Counter 3 (5 Cyl),Misfire Counter 4 (5 Cyl),Misfire Counter 5 (5 Cyl),"Nominal Camshaft Shifting Angle, Exhaust [deg]","Nominal Camshaft Shifting Angle, Inlet [deg]",Nominal Throttle Angle [%],Oil Level [%],Oil Pressure Switch,"Oxygen Front Sensor, Bank 1","Oxygen Rear Sensor, Bank 1 [V]","Purge Valve, Dutycycle [%]","Short-Term Fuel Trim Idle, Bank 1 [%]","Short-Term Fuel Trim, Bank 1",Throttle Angle [%],"Throttle Position Sensor, Potentiometer 1 [V]","Throttle Position Sensor, Potentiometer 1 [%]","Throttle Position Sensor, Potentiometer 2 [V]","Throttle Position Sensor, Potentiometer 2 [%]",Turbo Control Valve Dutycycle [%],Vehicle Speed [km/h]
11,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,Off,0.39,-0.18,-0.30,9.27,-0.34,Off,Off,Off,Off,Off,88.50,22.75,0.11,1.50,43.92,402.04,400,On,44.72,58,-180,11.25,2.02,-1.38,7.84,48.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,0.39,-0.18,-0.30,9.27,-0.34,Off,Off,Off,Off,Off,88.50,22.75,0.11,1.50,43.92,402.04,400,On,44.72,58,-180,11.25,2.02,-1.38,7.84,48.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,22.75,-0.18,-0.30,9.27,-0.34,Off,Off,Off,Off,Off,88.50,22.75,0.11,1.50,43.92,402.04,400,On,44.72,58,-180,11.25,2.02,-1.38,7.84,48.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,22.75,0.08,-0.30,9.27,-0.34,Off,Off,Off,Off,Off,88.50,22.75,0.11,1.50,43.92,402.04,400,On,44.72,58,-180,11.25,2.02,-1.38,7.84,48.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,22.75,0.08,-0.28,9.27,-0.34,Off,Off,Off,Off,Off,88.50,22.75,0.11,1.50,43.92,402.04,400,On,44.72,58,-180,11.25,2.02,-1.38,7.84,48.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,22.75,0.08,-0.28,9.06,-0.34,Off,Off,Off,Off,Off,88.50,22.75,0.11,1.50,43.92,402.04,400,On,44.72,58,-180,11.25,2.02,-1.38,7.84,48.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,22.75,0.08,-0.28,9.06,-0.33,Off,Off,Off,Off,Off,88.50,22.75,0.11,1.50,43.92,402.04,400,On,44.72,58,-180,11.25,2.02,-1.38,7.84,48.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,22.75,0.08,-0.28,9.06,-0.33,On,Off,Off,Off,Off,88.50,22.75,0.11,1.50,43.92,402.04,400,On,44.72,58,-180,11.25,2.02,-1.38,7.84,48.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,22.75,0.08,-0.28,9.06,-0.33,On,Off,Off,Off,Off,88.50,22.75,0.11,1.50,43.92,402.04,400,On,44.72,58,-180,11.25,2.02,-1.38,7.84,48.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,22.75,0.08,-0.28,9.06,-0.33,On,Off,Off,Off,Off,88.50,22.75,0.11,1.50,43.92,402.04,400,On,44.72,58,-180,11.25,2.02,-1.38,7.84,48.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,22.75,0.08,-0.28,9.06,-0.33,On,Off,Off,Off,Off,88.50,22.75,0.11,1.50,43.92,402.04,400,On,44.72,58,-180,11.25,2.02,-1.38,7.84,48.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,22.75,0.08,-0.28,9.06,-0.33,On,Off,Off,Off,Off,88.50,22.75,0.11,1.50,43.92,402.04,400,On,44.72,58,-180,11.25,2.02,-1.38,7.84,48.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,22.75,0.08,-0.28,9.06,-0.33,On,Off,Off,Off,Off,88.50,22.75,0.11,1.50,43.92,402.04,400,On,44.72,58,-180,11.25,2.02,-1.38,7.84,48.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,22.75,0.08,-0.28,9.06,-0.33,On,Off,Off,Off,Off,88.50,22.75,0.11,1.50,43.92,402.04,400,On,44.72,58,-180,11.25,2.02,-1.38,7.84,48.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,22.75,0.08,-0.28,9.06,-0.33,On,Off,Off,Off,Off,88.50,22.75,0.30,1.50,43.92,402.04,400,On,44.72,58,-180,11.25,2.02,-1.38,7.84,48.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,22.75,0.08,-0.28,9.06,-0.33,On,Off,Off,Off,Off,88.50,22.75,0.30,1.50,43.92,402.04,400,On,44.72,58,-180,11.25,2.02,-1.38,7.84,48.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,22.75,0.08,-0.28,9.06,-0.33,On,Off,Off,Off,Off,88.50,22.75,0.30,1.50,44.31,402.04,400,On,44.72,58,-180,11.25,2.02,-1.38,7.84,48.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,22.75,0.08,-0.28,9.06,-0.33,On,Off,Off,Off,Off,88.50,22.75,0.30,1.50,44.31,402.62,400,On,44.72,58,-180,11.25,2.02,-1.38,7.84,48.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,22.75,0.08,-0.28,9.06,-0.33,On,Off,Off,Off,Off,88.50,22.75,0.30,1.50,44.31,402.62,400,On,44.72,58,-180,11.25,2.02,-1.38,7.84,48.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,22.75,0.08,-0.28,9.06,-0.33,On,Off,Off,Off,Off,88.50,22.75,0.30,1.50,44.31,402.62,400,On,44.72,58,-180,11.25,2.02,-1.38,7.84,48.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,22.75,0.08,-0.28,9.06,-0.33,On,Off,Off,Off,Off,88.50,22.75,0.30,1.50,44.31,402.62,400,On,46.54,58,-180,11.25,2.02,-1.38,7.84,48.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,22.75,0.08,-0.28,9.06,-0.33,On,Off,Off,Off,Off,88.50,22.75,0.30,1.50,44.31,402.62,400,On,46.54,58,-180,11.25,2.02,-1.38,7.84,48.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,22.75,0.08,-0.28,9.06,-0.33,On,Off,Off,Off,Off,88.50,22.75,0.30,1.50,44.31,402.62,400,On,46.54,58,30,11.25,2.02,-1.38,7.84,48.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,22.75,0.08,-0.28,9.06,-0.33,On,Off,Off,Off,Off,88.50,22.75,0.30,1.50,44.31,402.62,400,On,46.54,58,30,13.50,2.02,-1.38,7.84,48.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,22.75,0.08,-0.28,9.06,-0.33,On,Off,Off,Off,Off,88.50,22.75,0.30,1.50,44.31,402.62,400,On,46.54,58,30,13.50,1.98,-1.38,7.84,48.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,22.75,0.08,-0.28,9.06,-0.33,On,Off,Off,Off,Off,88.50,22.75,0.30,1.50,44.31,402.62,400,On,46.54,58,30,13.50,1.98,-1.38,7.84,48.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,22.75,0.08,-0.28,9.06,-0.33,On,Off,Off,Off,Off,88.50,22.75,0.30,1.50,44.31,402.62,400,On,46.54,58,30,13.50,1.98,-1.38,7.84,48.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,22.75,0.08,-0.28,9.06,-0.33,On,Off,Off,Off,Off,88.50,22.75,0.30,1.50,44.31,402.62,400,On,46.54,58,30,13.50,1.98,-1.38,7.84,48.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,22.75,0.08,-0.28,9.06,-0.33,On,Off,Off,Off,Off,88.50,22.75,0.30,1.50,44.31,402.62,400,On,46.54,58,30,13.50,1.98,-1.38,7.84,48.00,C/L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,22.75,0.08,-0.28,9.06,-0.33,On,Off,Off,Off,Off,88.50,22.75,0.30,1.50,44.31,402.62,400,On,46.54,58,30,13.50,1.98,-1.38,7.84,48.00,C/L,1.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,22.75,0.08,-0.28,9.06,-0.33,On,Off,Off,Off,Off,88.50,22.75,0.30,1.50,44.31,402.62,400,On,46.54,58,30,13.50,1.98,-1.38,7.84,48.00,C/L,1.30,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,22.75,0.08,-0.28,9.06,-0.33,On,Off,Off,Off,Off,88.50,22.75,0.30,1.50,44.31,402.62,400,On,46.54,58,30,13.50,1.98,-1.38,7.84,48.00,C/L,1.30,1.03,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,22.75,0.08,-0.28,9.06,-0.33,On,Off,Off,Off,Off,88.50,22.75,0.30,1.50,44.31,402.62,400,On,46.54,58,30,13.50,1.98,-1.38,7.84,48.00,C/L,1.30,1.03,1.00,11.90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,22.75,0.08,-0.28,9.06,-0.33,On,Off,Off,Off,Off,88.50,22.75,0.30,1.50,44.31,402.62,400,On,46.54,58,30,13.50,1.98,-1.38,7.84,48.00,C/L,1.30,1.03,1.00,11.90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,22.75,0.08,-0.28,9.06,-0.33,On,Off,Off,Off,Off,88.50,22.75,0.30,1.50,44.31,402.62,400,On,46.54,58,30,13.50,1.98,-1.38,7.84,48.00,C/L,1.30,1.03,1.00,11.90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,22.75,0.08,-0.28,9.06,-0.33,On,Off,Off,Off,Off,88.50,22.75,0.30,1.50,44.31,402.62,400,On,46.54,58,30,13.50,1.98,-1.38,7.84,48.00,C/L,1.30,1.03,1.00,11.90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,22.75,0.08,-0.28,9.06,-0.33,On,Off,Off,Off,Off,88.50,22.75,0.30,1.50,44.31,402.62,400,On,46.54,58,30,13.50,1.98,-1.38,7.84,48.00,C/L,1.30,1.03,1.00,11.90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,22.75,0.08,-0.28,9.06,-0.33,On,Off,Off,Off,Off,88.50,22.75,0.30,1.50,44.31,402.62,400,On,46.54,58,30,13.50,1.98,-1.38,7.84,48.00,C/L,1.30,1.03,1.00,11.90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,22.75,0.08,-0.28,9.06,-0.33,On,Off,Off,Off,Off,88.50,22.75,0.30,1.50,44.31,402.62,400,On,46.54,58,30,13.50,1.98,-1.38,7.84,48.00,C/L,1.30,1.03,1.00,11.90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,22.75,0.08,-0.28,9.06,-0.33,On,Off,Off,Off,Off,88.50,22.75,0.30,1.50,44.31,402.62,400,On,46.54,58,30,13.50,1.98,-1.38,7.84,48.00,C/L,1.30,1.03,1.00,11.90,0,0,0,0,0,0,8.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,22.75,0.08,-0.28,9.06,-0.33,On,Off,Off,Off,Off,88.50,22.75,0.30,1.50,44.31,402.62,400,On,46.54,58,30,13.50,1.98,-1.38,7.84,48.00,C/L,1.30,1.03,1.00,11.90,0,0,0,0,0,0,8.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,22.75,0.08,-0.28,9.06,-0.33,On,Off,Off,Off,Off,88.50,22.75,0.30,1.50,44.31,402.62,400,On,46.54,58,30,13.50,1.98,-1.38,7.84,48.00,C/L,1.30,1.03,1.00,11.90,0,0,0,0,0,0,8.50,0,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,22.75,0.08,-0.28,9.06,-0.33,On,Off,Off,Off,Off,88.50,22.75,0.30,1.50,44.31,402.62,400,On,46.54,58,30,13.50,1.98,-1.38,7.84,48.00,C/L,1.30,1.03,1.00,11.90,0,0,0,0,0,0,8.50,0,2.11,79.68,0,0,0,0,0,0,0,0,0,0,0,0,0
54,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,22.75,0.08,-0.28,9.06,-0.33,On,Off,Off,Off,Off,88.50,22.75,0.30,1.50,44.31,402.62,400,On,46.54,58,30,13.50,1.98,-1.38,7.84,48.00,C/L,1.30,1.03,1.00,11.90,0,0,0,0,0,0,8.50,0,2.11,79.68,Off,0,0,0,0,0,0,0,0,0,0,0,0
55,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,22.75,0.08,-0.28,9.06,-0.33,On,Off,Off,Off,Off,88.50,22.75,0.30,1.50,44.31,402.62,400,On,46.54,58,30,13.50,1.98,-1.38,7.84,48.00,C/L,1.30,1.03,1.00,11.90,0,0,0,0,0,0,8.50,0,2.11,79.68,Off,1.02,0,0,0,0,0,0,0,0,0,0,0
56,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,22.75,0.08,-0.28,9.06,-0.33,On,Off,Off,Off,Off,88.50,22.75,0.30,1.50,44.31,402.62,400,On,46.54,58,30,13.50,1.98,-1.38,7.84,48.00,C/L,1.30,1.03,1.00,11.90,0,0,0,0,0,0,8.50,0,2.11,79.68,Off,1.02,0.65,0,0,0,0,0,0,0,0,0,0
57,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,22.75,0.08,-0.28,9.06,-0.33,On,Off,Off,Off,Off,88.50,22.75,0.30,1.50,44.31,402.62,400,On,46.54,58,30,13.50,1.98,-1.38,7.84,48.00,C/L,1.30,1.03,1.00,11.90,0,0,0,0,0,0,8.50,0,2.11,79.68,Off,1.02,0.65,21.87,0,0,0,0,0,0,0,0,0
58,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,22.75,0.08,-0.28,9.06,-0.33,On,Off,Off,Off,Off,88.50,22.75,0.30,1.50,44.31,402.62,400,On,46.54,58,30,13.50,1.98,-1.38,7.84,48.00,C/L,1.30,1.03,1.00,11.90,0,0,0,0,0,0,8.50,0,2.11,79.68,Off,1.02,0.65,21.87,1.36,0,0,0,0,0,0,0,0
59,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,22.75,0.08,-0.28,9.06,-0.33,On,Off,Off,Off,Off,88.50,22.75,0.30,1.50,44.31,402.62,400,On,46.54,58,30,13.50,1.98,-1.38,7.84,48.00,C/L,1.30,1.03,1.00,11.90,0,0,0,0,0,0,8.50,0,2.11,79.68,Off,1.02,0.65,21.87,1.36,1.02,0,0,0,0,0,0,0
60,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,22.75,0.08,-0.28,9.06,-0.33,On,Off,Off,Off,Off,88.50,22.75,0.30,1.50,44.31,402.62,400,On,46.54,58,30,13.50,1.98,-1.38,7.84,48.00,C/L,1.30,1.03,1.00,11.90,0,0,0,0,0,0,8.50,0,2.11,79.68,Off,1.02,0.65,21.87,1.36,1.02,1.96,0,0,0,0,0,0
61,On,902.95,0.41,8.01,OK,0.93,985,24.00,14.08,980,On,22.75,0.08,-0.28,9.06,-0.33,On,Off,Off,Off,Off,88.50,22.75,0.30,1.50,44.31,402.62,400,On,46.54,58,30,13.50,1.98,-1.38,7.84,48.00,C/L,1.30,1.03,1.00,11.90,0,0,0,0,0,0,8.50,0,2.11,79.68,Off,1.02,0.65,21.87,1.36,1.02,1.96,0.66,0,0,0,0,0
