Row,AC Compressor Active,AC Pressure [kPa],"Accelerator Pedal Sensor, Analog [V]","Accelerator Pedal Sensor, PWM [%]",Adaptation Throttle,"Air Mass, Correction Factor",Ambient Air Pressure [hPa],Ambient Air Temperature [degree C],Battery Voltage [V],Boost Pressure [hPa],Brake Light Switch,Brake Pedal Position (From BCM) [%],Camshaft Shifting Angle Deviation (Exhaust) [deg],Camshaft Shifting Angle Deviation (Inlet) [deg],"Camshaft Shifting Angle, Exhaust [deg]","Camshaft Shifting Angle, Inlet [deg]",Condition Automatic Transmission,Cruise -,Cruise +,Cruise Control Resume,Engine Coolant Level Switch,Engine Coolant Temperature [degree C],Engine Cooling Fan [%],Evap-Flow [kg/h],Exhaust Camshaft Adaptation [deg],Exhaust Camshaft Reset Valve [%],Fuel Pressure [kPa],"Fuel Pressure, Nominal Value [kPa]",Fuel Pump Relay,"Fuel Pump, Duty Cycle [%]",Fuel Temperature [degree C],"Idlespeed, Deviation From Nominal [rpm]",Ignition Angle [deg BTDC],"Injection Time, Bank 1 [ms]",Inlet Camshaft Adaptation (6-Cyl) [deg],Inlet Camshaft Reset Valve [%],Intake Air Temperature [degree C],"Lambda Control, Bank 1",Leakage Air Through Throttle Blade,"Long-Term Fuel Trim Lower Part Load, Bank 1","Long-Term Fuel Trim Upper Part Load, Bank 1",Mass Air Flow [kg/h],Misfire Counter,Misfire Counter 1 (5 Cyl),Misfire Counter 2 (5 Cyl),Misfire Counter 3 (5 Cyl),Misfire Counter 4 (5 Cyl),Misfire Counter 5 (5 Cyl),"Nominal Camshaft Shifting Angle, Exhaust [deg]","Nominal Camshaft Shifting Angle, Inlet [deg]",Nominal Throttle Angle [%],Oil Level [%],Oil Pressure Switch,"Oxygen Front Sensor, Bank 1","Oxygen Rear Sensor, Bank 1 [V]","Purge Valve, Dutycycle [%]","Short-Term Fuel Trim Idle, Bank 1 [%]","Short-Term Fuel Trim, Bank 1",Throttle Angle [%],"Throttle Position Sensor, Potentiometer 1 [V]","Throttle Position Sensor, Potentiometer 1 [%]","Throttle Position Sensor, Potentiometer 2 [V]","Throttle Position Sensor, Potentiometer 2 [%]",Turbo Control Valve Dutycycle [%],Vehicle Speed [km/h]
19,On,1226.64,0.41,8.01,OK,0.94,975,21.75,13.30,970,On,30.98,-0.31,0.25,9.05,0.16,On,Off,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,On,1226.64,0.41,8.01,OK,0.94,975,21.75,13.30,970,On,30.98,-0.31,0.25,9.05,0.16,On,Off,Off,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,On,1226.64,0.41,8.01,OK,0.94,975,21.75,13.30,970,On,30.98,-0.31,0.25,9.05,0.16,On,Off,Off,Off,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,On,1226.64,0.41,8.01,OK,0.94,975,21.75,13.30,970,On,30.98,-0.31,0.25,9.05,0.16,On,Off,Off,Off,Off,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,On,1226.64,0.41,8.01,OK,0.94,975,21.75,13.30,970,On,30.98,-0.31,0.25,9.05,0.16,On,Off,Off,Off,Off,89.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,On,1226.64,0.41,8.01,OK,0.94,975,21.75,13.30,970,On,30.98,-0.31,0.25,9.05,0.16,On,Off,Off,Off,Off,89.25,22.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,On,1226.64,0.41,8.01,OK,0.94,975,21.75,13.30,970,On,30.98,-0.31,0.25,9.05,0.16,On,Off,Off,Off,Off,89.25,22.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,On,1226.64,0.41,8.01,OK,0.94,975,21.75,13.30,970,On,30.98,-0.31,0.25,9.05,0.16,On,Off,Off,Off,Off,89.25,22.75,0,1.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,On,1226.64,0.41,8.01,OK,0.94,975,21.75,13.30,970,On,30.98,-0.31,0.25,9.05,0.16,On,Off,Off,Off,Off,89.25,22.75,0,1.20,43.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,On,1226.64,0.41,8.01,OK,0.94,975,21.75,13.30,970,On,30.98,-0.31,0.25,9.05,0.16,On,Off,Off,Off,Off,89.25,22.75,0,1.20,43.92,437.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,On,1226.64,0.41,8.01,OK,0.94,975,21.75,13.30,970,On,30.98,-0.31,0.25,9.05,0.16,On,Off,Off,Off,Off,89.25,22.75,0,1.20,43.92,437.34,417.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,On,1226.64,0.41,8.01,OK,0.94,975,21.75,13.30,970,On,30.98,-0.31,0.25,9.05,0.16,On,Off,Off,Off,Off,89.25,22.75,0,1.20,43.92,437.34,417.50,On,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,On,1226.64,0.41,8.01,OK,0.94,975,21.75,13.30,970,On,30.98,-0.31,0.25,9.05,0.16,On,Off,Off,Off,Off,89.25,22.75,0,1.20,43.92,437.34,417.50,On,48.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,On,1226.64,0.41,8.01,OK,0.94,975,21.75,13.30,970,On,30.98,-0.31,0.25,9.05,0.16,On,Off,Off,Off,Off,89.25,22.75,0,1.20,43.92,437.34,417.50,On,48.47,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,On,1226.64,0.41,8.01,OK,0.94,975,21.75,13.30,970,On,30.98,-0.31,0.25,9.05,0.16,On,Off,Off,Off,Off,89.25,22.75,0,1.20,43.92,437.34,417.50,On,48.47,62,-280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,On,1226.64,0.41,8.01,OK,0.94,975,21.75,13.30,970,On,30.98,-0.31,0.25,9.05,0.16,On,Off,Off,Off,Off,89.25,22.75,0,1.20,43.92,437.34,417.50,On,48.47,62,-280,31.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,On,1226.64,0.41,8.01,OK,0.94,975,21.75,13.30,970,On,30.98,-0.31,0.25,9.05,0.16,On,Off,Off,Off,Off,89.25,22.75,0,1.20,43.92,437.34,417.50,On,48.47,62,-280,31.50,4.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,On,1226.64,0.41,8.01,OK,0.94,975,21.75,13.30,970,On,30.98,-0.31,0.25,9.05,0.16,On,Off,Off,Off,Off,89.25,22.75,0,1.20,43.92,437.34,417.50,On,48.47,62,-280,31.50,4.46,-1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,On,1226.64,0.41,8.01,OK,0.94,975,21.75,13.30,970,On,30.98,-0.31,0.25,9.05,0.16,On,Off,Off,Off,Off,89.25,22.75,0,1.20,43.92,437.34,417.50,On,48.47,62,-280,31.50,4.46,-1.74,7.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,On,1226.64,0.41,8.01,OK,0.94,975,21.75,13.30,970,On,30.98,-0.31,0.25,9.05,0.16,On,Off,Off,Off,Off,89.25,22.75,0,1.20,43.92,437.34,417.50,On,48.47,62,-280,31.50,4.46,-1.74,7.84,43.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,On,1226.64,0.41,8.01,OK,0.94,975,21.75,13.30,970,On,30.98,-0.31,0.25,9.05,0.16,On,Off,Off,Off,Off,89.25,22.75,0,1.20,43.92,437.34,417.50,On,48.47,62,-280,31.50,4.46,-1.74,7.84,43.50,O/L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,On,1226.64,0.41,8.01,OK,0.94,975,21.75,13.30,970,On,30.98,-0.31,0.25,9.05,0.16,On,Off,Off,Off,Off,89.25,22.75,0,1.20,43.92,437.34,417.50,On,48.47,62,-280,31.50,4.46,-1.74,7.84,43.50,O/L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,On,1226.64,0.41,8.01,OK,0.94,975,21.75,13.30,970,On,30.98,-0.31,0.25,9.05,0.16,On,Off,Off,Off,Off,89.25,22.75,0,1.20,43.92,437.34,417.50,On,48.47,62,-280,31.50,4.46,-1.74,7.84,43.50,O/L,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,On,1226.64,0.41,8.01,OK,0.94,975,21.75,13.30,970,On,30.98,-0.31,0.25,9.05,0.16,On,Off,Off,Off,Off,89.25,22.75,0,1.20,43.92,437.34,417.50,On,48.47,62,-280,31.50,4.46,-1.74,7.84,43.50,O/L,0,1.04,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,On,1226.64,0.41,8.01,OK,0.94,975,21.75,13.30,970,On,30.98,-0.31,0.25,9.05,0.16,On,Off,Off,Off,Off,89.25,22.75,0,1.20,43.92,437.34,417.50,On,48.47,62,-280,31.50,4.46,-1.74,7.84,43.50,O/L,0,1.04,1.00,19.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,On,1226.64,0.41,8.01,OK,0.94,975,21.75,13.30,970,On,30.98,-0.31,0.25,9.05,0.16,On,Off,Off,Off,Off,89.25,22.75,0,1.20,43.92,437.34,417.50,On,48.47,62,-280,31.50,4.46,-1.74,7.84,43.50,O/L,0,1.04,1.00,19.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,On,1226.64,0.41,8.01,OK,0.94,975,21.75,13.30,970,On,30.98,-0.31,0.25,9.05,0.16,On,Off,Off,Off,Off,89.25,22.75,0,1.20,43.92,437.34,417.50,On,48.47,62,-280,31.50,4.46,-1.74,7.84,43.50,O/L,0,1.04,1.00,19.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,On,1226.64,0.41,8.01,OK,0.94,975,21.75,13.30,970,On,30.98,-0.31,0.25,9.05,0.16,On,Off,Off,Off,Off,89.25,22.75,0,1.20,43.92,437.34,417.50,On,48.47,62,-280,31.50,4.46,-1.74,7.84,43.50,O/L,0,1.04,1.00,19.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,On,1226.64,0.41,8.01,OK,0.94,975,21.75,13.30,970,On,30.98,-0.31,0.25,9.05,0.16,On,Off,Off,Off,Off,89.25,22.75,0,1.20,43.92,437.34,417.50,On,48.47,62,-280,31.50,4.46,-1.74,7.84,43.50,O/L,0,1.04,1.00,19.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,On,1226.64,0.41,8.01,OK,0.94,975,21.75,13.30,970,On,30.98,-0.31,0.25,9.05,0.16,On,Off,Off,Off,Off,89.25,22.75,0,1.20,43.92,437.34,417.50,On,48.47,62,-280,31.50,4.46,-1.74,7.84,43.50,O/L,0,1.04,1.00,19.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,On,1226.64,0.41,8.01,OK,0.94,975,21.75,13.30,970,On,30.98,-0.31,0.25,9.05,0.16,On,Off,Off,Off,Off,89.25,22.75,0,1.20,43.92,437.34,417.50,On,48.47,62,-280,31.50,4.46,-1.74,7.84,43.50,O/L,0,1.04,1.00,19.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,On,1226.64,0.41,8.01,OK,0.94,975,21.75,13.30,970,On,30.98,-0.31,0.25,9.05,0.16,On,Off,Off,Off,Off,89.25,22.75,0,1.20,43.92,437.34,417.50,On,48.47,62,-280,31.50,4.46,-1.74,7.84,43.50,O/L,0,1.04,1.00,19.40,0,0,0,0,0,0,5.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,On,1226.64,0.41,8.01,OK,0.94,975,21.75,13.30,970,On,30.98,-0.31,0.25,9.05,0.16,On,Off,Off,Off,Off,89.25,22.75,0,1.20,43.92,437.34,417.50,On,48.47,62,-280,31.50,4.46,-1.74,7.84,43.50,O/L,0,1.04,1.00,19.40,0,0,0,0,0,0,5.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,On,1226.64,0.41,8.01,OK,0.94,975,21.75,13.30,970,On,30.98,-0.31,0.25,9.05,0.16,On,Off,Off,Off,Off,89.25,22.75,0,1.20,43.92,437.34,417.50,On,48.47,62,-280,31.50,4.46,-1.74,7.84,43.50,O/L,0,1.04,1.00,19.40,0,0,0,0,0,0,5.50,0,4.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,On,1226.64,0.41,8.01,OK,0.94,975,21.75,13.30,970,On,30.98,-0.31,0.25,9.05,0.16,On,Off,Off,Off,Off,89.25,22.75,0,1.20,43.92,437.34,417.50,On,48.47,62,-280,31.50,4.46,-1.74,7.84,43.50,O/L,0,1.04,1.00,19.40,0,0,0,0,0,0,5.50,0,4.78,79.68,0,0,0,0,0,0,0,0,0,0,0,0,0
54,On,1226.64,0.41,8.01,OK,0.94,975,21.75,13.30,970,On,30.98,-0.31,0.25,9.05,0.16,On,Off,Off,Off,Off,89.25,22.75,0,1.20,43.92,437.34,417.50,On,48.47,62,-280,31.50,4.46,-1.74,7.84,43.50,O/L,0,1.04,1.00,19.40,0,0,0,0,0,0,5.50,0,4.78,79.68,Off,0,0,0,0,0,0,0,0,0,0,0,0
55,On,1226.64,0.41,8.01,OK,0.94,975,21.75,13.30,970,On,30.98,-0.31,0.25,9.05,0.16,On,Off,Off,Off,Off,89.25,22.75,0,1.20,43.92,437.34,417.50,On,48.47,62,-280,31.50,4.46,-1.74,7.84,43.50,O/L,0,1.04,1.00,19.40,0,0,0,0,0,0,5.50,0,4.78,79.68,Off,0.97,0,0,0,0,0,0,0,0,0,0,0
56,On,1226.64,0.41,8.01,OK,0.94,975,21.75,13.30,970,On,30.98,-0.31,0.25,9.05,0.16,On,Off,Off,Off,Off,89.25,22.75,0,1.20,43.92,437.34,417.50,On,48.47,62,-280,31.50,4.46,-1.74,7.84,43.50,O/L,0,1.04,1.00,19.40,0,0,0,0,0,0,5.50,0,4.78,79.68,Off,0.97,0.83,0,0,0,0,0,0,0,0,0,0
57,On,1226.64,0.41,8.01,OK,0.94,975,21.75,13.30,970,On,30.98,-0.31,0.25,9.05,0.16,On,Off,Off,Off,Off,89.25,22.75,0,1.20,43.92,437.34,417.50,On,48.47,62,-280,31.50,4.46,-1.74,7.84,43.50,O/L,0,1.04,1.00,19.40,0,0,0,0,0,0,5.50,0,4.78,79.68,Off,0.97,0.83,0,0,0,0,0,0,0,0,0,0
58,On,1226.64,0.41,8.01,OK,0.94,975,21.75,13.30,970,On,30.98,-0.31,0.25,9.05,0.16,On,Off,Off,Off,Off,89.25,22.75,0,1.20,43.92,437.34,417.50,On,48.47,62,-280,31.50,4.46,-1.74,7.84,43.50,O/L,0,1.04,1.00,19.40,0,0,0,0,0,0,5.50,0,4.78,79.68,Off,0.97,0.83,0,2.76,0,0,0,0,0,0,0,0
59,On,1226.64,0.41,8.01,OK,0.94,975,21.75,13.30,970,On,30.98,-0.31,0.25,9.05,0.16,On,Off,Off,Off,Off,89.25,22.75,0,1.20,43.92,437.34,417.50,On,48.47,62,-280,31.50,4.46,-1.74,7.84,43.50,O/L,0,1.04,1.00,19.40,0,0,0,0,0,0,5.50,0,4.78,79.68,Off,0.97,0.83,0,2.76,1.00,0,0,0,0,0,0,0
60,On,1226.64,0.41,8.01,OK,0.94,975,21.75,13.30,970,On,30.98,-0.31,0.25,9.05,0.16,On,Off,Off,Off,Off,89.25,22.75,0,1.20,43.92,437.34,417.50,On,48.47,62,-280,31.50,4.46,-1.74,7.84,43.50,O/L,0,1.04,1.00,19.40,0,0,0,0,0,0,5.50,0,4.78,79.68,Off,0.97,0.83,0,2.76,1.00,4.71,0,0,0,0,0,0
61,On,1226.64,0.41,8.01,OK,0.94,975,21.75,13.30,970,On,30.98,-0.31,0.25,9.05,0.16,On,Off,Off,Off,Off,89.25,22.75,0,1.20,43.92,437.34,417.50,On,48.47,62,-280,31.50,4.46,-1.74,7.84,43.50,O/L,0,1.04,1.00,19.40,0,0,0,0,0,0,5.50,0,4.78,79.68,Off,0.97,0.83,0,2.76,1.00,4.71,0.78,0,0,0,0,0
62,On,1226.64,0.41,8.01,OK,0.94,975,21.75,13.30,970,On,30.98,-0.31,0.25,9.05,0.16,On,Off,Off,Off,Off,89.25,22.75,0,1.20,43.92,437.34,417.50,On,48.47,62,-280,31.50,4.46,-1.74,7.84,43.50,O/L,0,1.04,1.00,19.40,0,0,0,0,0,0,5.50,0,4.78,79.68,Off,0.97,0.83,0,2.76,1.00,4.71,0.78,5.10,0,0,0,0
63,On,1226.64,0.41,8.01,OK,0.94,975,21.75,13.30,970,On,30.98,-0.31,0.25,9.05,0.16,On,Off,Off,Off,Off,89.25,22.75,0,1.20,43.92,437.34,417.50,On,48.47,62,-280,31.50,4.46,-1.74,7.84,43.50,O/L,0,1.04,1.00,19.40,0,0,0,0,0,0,5.50,0,4.78,79.68,Off,0.97,0.83,0,2.76,1.00,4.71,0.78,5.10,4.19,0,0,0
64,On,1226.64,0.41,8.01,OK,0.94,975,21.75,13.30,970,On,30.98,-0.31,0.25,9.05,0.16,On,Off,Off,Off,Off,89.25,22.75,0,1.20,43.92,437.34,417.50,On,48.47,62,-280,31.50,4.46,-1.74,7.84,43.50,O/L,0,1.04,1.00,19.40,0,0,0,0,0,0,5.50,0,4.78,79.68,Off,0.97,0.83,0,2.76,1.00,4.71,0.78,5.10,4.19,7.06,0,0
65,On,1226.64,0.41,8.01,OK,0.94,975,21.75,13.30,970,On,30.98,-0.31,0.25,9.05,0.16,On,Off,Off,Off,Off,89.25,22.75,0,1.20,43.92,437.34,417.50,On,48.47,62,-280,31.50,4.46,-1.74,7.84,43.50,O/L,0,1.04,1.00,19.40,0,0,0,0,0,0,5.50,0,4.78,79.68,Off,0.97,0.83,0,2.76,1.00,4.71,0.78,5.10,4.19,7.06,0,0
