Row,Count Of DTCs Stored In This ECU,Absolute EVAP System Vapor Pressure [kPa],Absolute Load Value [%],Absolute Throttle Position [%],Absolute Throttle Position B [%],Accelerator Pedal Position D [%],Accelerator Pedal Position E [%],Air Flow Rate From Mass Air Flow Sensor [g/s],Barometric Pressure [kPa],Calculated Load Value [%],"Catalyst Temperature Bank 1, Sensor 1 [degree C]","Catalyst Temperature Bank 1, Sensor 2 [degree C]","Catalyst Temperature Bank 2, Sensor 1 [degree C]","Catalyst Temperature Bank 2, Sensor 2 [degree C]",Commanded Evaporative Purge [%],Commanded Throttle Actuator Control [%],Control Module Voltage [V],Distance Traveled Since DTCs Cleared [km],Distance Traveled While MIL Is Activated [km],Engine Coolant Temperature [degree C],Engine RPM [rpm],Engine Run Time Since DTCs Cleared [Min],Engine Run Time While MIL Is Activated [Min],Equivalence Ratio (Lambda) (B1-S1),Equivalence Ratio (Lambda) (B1-S1),Equivalence Ratio (Lambda) (B2-S1),Equivalence Ratio (Lambda) (B2-S1),Fuel System 1 Status,Fuel System 2 Status,Fuel/Air Commanded Equivalence Ratio,Ignition Timing Advance For Count1 Cylinder [BTDC],Intake Air Temperature [degree C],Location Of Oxygen Sensors,Long Term Fuel Trim - Bank 1 [%],Long Term Fuel Trim - Bank 2 [%],Malfunction Indicator Lamp (MIL) Status,Number Of Warm-Ups Since DTCs Cleared,OBD Requirements To Which Vehicle Or Engine Is Certified,Oxygen Sensor Current (B1-S1) [mA],Oxygen Sensor Current (B2-S1) [mA],Oxygen Sensor Output Voltage B1S2 [V],Oxygen Sensor Output Voltage B2S2 [V],Oxygen Sensor Voltage (B1-S1) [V],Oxygen Sensor Voltage (B2-S1) [V],Relative Throttle Position [%],Short Term Fuel Trim - Bank 1 [%],Short Term Fuel Trim - Bank 2 [%],Short Term Fuel Trim B1S2 [%],Short Term Fuel Trim B2S2 [%],Time Since Engine Start [S],Vehicle Speed Sensor [km/h]
22,0,96.685,12.549,14.510,46.275,15.686,31.765,3.600,96,23.529,470.300,287.400,470.300,287.400,31.373,14.510,13.847,0,0,83,704.500,116,0,1.001,1.001,0.999,0.999,CL,CL,0.978,15,13,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.008,-0.012,0.780,0.700,3.285,3.285,0,1.562,0.781,--,--,1390,0
23,0,96.685,12.549,14.510,46.275,15.686,31.765,3.600,96,23.529,470.300,287.400,470.300,287.400,31.373,14.510,13.847,0,0,83,704.500,116,0,1.001,1.001,0.999,0.999,CL,CL,0.978,15,13,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.008,-0.012,0.780,0.700,3.285,3.285,0,1.562,0.781,--,--,1390,0
24,0,96.685,12.549,14.510,46.275,15.686,31.765,3.600,96,23.529,470.300,287.400,470.300,287.400,31.373,14.510,13.847,0,0,83,704.500,116,0,1.001,1.001,0.999,0.999,CL,CL,0.978,15,13,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.008,-0.012,0.780,0.700,3.285,3.285,0,1.562,0.781,--,--,1390,0
25,0,96.685,12.549,14.510,46.275,15.686,31.765,3.600,96,23.529,470.300,287.400,470.300,287.400,31.373,14.510,13.847,0,0,83,704.500,116,0,0.995,1.001,0.999,0.999,CL,CL,0.978,15,13,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.008,-0.012,0.780,0.700,3.285,3.285,0,1.562,0.781,--,--,1390,0
26,0,96.685,12.549,14.510,46.275,15.686,31.765,3.600,96,23.529,470.300,287.400,470.300,287.400,31.373,14.510,13.847,0,0,83,704.500,116,0,0.995,0.996,0.999,0.999,CL,CL,0.978,15,13,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.008,-0.012,0.780,0.700,3.285,3.285,0,1.562,0.781,--,--,1390,0
27,0,96.685,12.549,14.510,46.275,15.686,31.765,3.600,96,23.529,470.300,287.400,470.300,287.400,31.373,14.510,13.847,0,0,83,704.500,116,0,0.995,0.996,0.999,0.999,CL,CL,0.978,15,13,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.008,-0.012,0.780,0.700,3.285,3.285,0,1.562,0.781,--,--,1390,0
28,0,96.685,12.549,14.510,46.275,15.686,31.765,3.600,96,23.529,470.300,287.400,470.300,287.400,31.373,14.510,13.847,0,0,83,704.500,116,0,0.995,0.996,0.999,0.999,CL,CL,0.978,15,13,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.008,-0.012,0.780,0.700,3.285,3.285,0,1.562,0.781,--,--,1390,0
29,0,96.685,12.549,14.510,46.275,15.686,31.765,3.600,96,23.529,470.300,287.400,470.300,287.400,31.373,14.510,13.847,0,0,83,704.500,116,0,0.995,0.996,0.999,0.999,CL,CL,0.978,15,13,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.008,-0.012,0.780,0.700,3.285,3.285,0,1.562,0.781,--,--,1390,0
30,0,96.685,12.549,14.510,46.275,15.686,31.765,3.600,96,23.529,470.300,287.400,470.300,287.400,31.373,14.510,13.847,0,0,83,704.500,116,0,0.995,0.996,0.999,0.999,CL,CL,0.978,15,13,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.008,-0.012,0.780,0.700,3.285,3.285,0,1.562,0.781,--,--,1390,0
31,0,96.685,12.549,14.510,46.275,15.686,31.765,3.600,96,23.529,470.300,287.400,470.300,287.400,31.373,14.510,13.847,0,0,83,704.500,116,0,0.995,0.996,0.999,0.999,CL,CL,0.981,15,13,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.008,-0.012,0.780,0.700,3.285,3.285,0,1.562,0.781,--,--,1390,0
32,0,96.685,12.549,14.510,46.275,15.686,31.765,3.600,96,23.529,470.300,287.400,470.300,287.400,31.373,14.510,13.847,0,0,83,704.500,116,0,0.995,0.996,0.999,0.999,CL,CL,0.981,15,13,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.008,-0.012,0.780,0.700,3.285,3.285,0,1.562,0.781,--,--,1390,0
33,0,96.685,12.549,14.510,46.275,15.686,31.765,3.600,96,23.529,470.300,287.400,470.300,287.400,31.373,14.510,13.847,0,0,83,704.500,116,0,0.995,0.996,0.999,0.999,CL,CL,0.981,15,13,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.008,-0.012,0.780,0.700,3.285,3.285,0,1.562,0.781,--,--,1390,0
34,0,96.685,12.549,14.510,46.275,15.686,31.765,3.600,96,23.529,470.300,287.400,470.300,287.400,31.373,14.510,13.847,0,0,83,704.500,116,0,0.995,0.996,0.999,0.999,CL,CL,0.981,15,13,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.008,-0.012,0.780,0.700,3.285,3.285,0,1.562,0.781,--,--,1390,0
35,0,96.685,12.549,14.510,46.275,15.686,31.765,3.600,96,23.529,470.300,287.400,470.300,287.400,31.373,14.510,13.847,0,0,83,704.500,116,0,0.995,0.996,0.999,0.999,CL,CL,0.981,15,13,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.008,-0.012,0.780,0.700,3.285,3.285,0,1.562,0.781,--,--,1390,0
36,0,96.685,12.549,14.510,46.275,15.686,31.765,3.600,96,23.529,470.300,287.400,470.300,287.400,31.373,14.510,13.847,0,0,83,704.500,116,0,0.995,0.996,0.999,0.999,CL,CL,0.981,15,13,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.008,-0.012,0.780,0.700,3.285,3.285,0,1.562,0.781,--,--,1390,0
37,0,96.685,12.549,14.510,46.275,15.686,31.765,3.600,96,23.529,470.300,287.400,470.300,287.400,31.373,14.510,13.847,0,0,83,704.500,116,0,0.995,0.996,0.999,0.999,CL,CL,0.981,15,13,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.008,-0.012,0.780,0.700,3.285,3.285,0,1.562,0.781,--,--,1390,0
38,0,96.685,12.549,14.510,46.275,15.686,31.765,3.600,96,23.529,470.300,287.400,470.300,287.400,31.373,14.510,13.847,0,0,83,704.500,116,0,0.995,0.996,0.999,0.999,CL,CL,0.981,15,13,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.008,-0.012,0.780,0.700,3.285,3.285,0,1.562,0.781,--,--,1390,0
39,0,96.685,12.549,14.510,46.275,15.686,31.765,3.600,96,23.529,470.300,287.400,470.300,287.400,31.373,14.510,13.847,0,0,83,704.500,116,0,0.995,0.996,0.999,0.999,CL,CL,0.981,15,13,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.008,-0.012,0.780,0.700,3.285,3.285,0,1.562,0.781,--,--,1390,0
40,0,96.685,12.549,14.510,46.275,15.686,31.765,3.600,96,23.529,470.300,287.400,470.300,287.400,31.373,14.510,13.847,0,0,83,704.500,116,0,0.995,0.996,0.999,0.999,CL,CL,0.981,15,13,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.008,-0.012,0.780,0.700,3.285,3.285,0,1.562,0.781,--,--,1390,0
41,0,96.685,12.549,14.510,46.275,15.686,31.765,3.600,96,23.529,470.300,287.400,470.300,287.400,31.373,14.510,13.847,0,0,83,704.500,116,0,0.995,0.996,0.999,0.999,CL,CL,0.981,15,13,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.008,0.012,0.780,0.700,3.285,3.285,0,1.562,0.781,--,--,1390,0
42,0,96.685,12.549,14.510,46.275,15.686,31.765,3.600,96,23.529,470.300,287.400,470.300,287.400,31.373,14.510,13.847,0,0,83,704.500,116,0,0.995,0.996,0.999,0.999,CL,CL,0.981,15,13,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.008,0.012,0.800,0.700,3.285,3.285,0,1.562,0.781,--,--,1390,0
43,0,96.685,12.549,14.510,46.275,15.686,31.765,3.600,96,23.529,470.300,287.400,470.300,287.400,31.373,14.510,13.847,0,0,83,704.500,116,0,0.995,0.996,0.999,0.999,CL,CL,0.981,15,13,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.008,0.012,0.800,0.720,3.285,3.285,0,1.562,0.781,--,--,1390,0
44,0,96.685,12.549,14.510,46.275,15.686,31.765,3.600,96,23.529,470.300,287.400,470.300,287.400,31.373,14.510,13.847,0,0,83,704.500,116,0,0.995,0.996,0.999,0.999,CL,CL,0.981,15,13,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.008,0.012,0.800,0.720,3.285,3.285,0,1.562,0.781,--,--,1390,0
45,0,96.685,12.549,14.510,46.275,15.686,31.765,3.600,96,23.529,470.300,287.400,470.300,287.400,31.373,14.510,13.847,0,0,83,704.500,116,0,0.995,0.996,0.999,0.999,CL,CL,0.981,15,13,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.008,0.012,0.800,0.720,3.285,3.305,0,1.562,0.781,--,--,1390,0
46,0,96.685,12.549,14.510,46.275,15.686,31.765,3.600,96,23.529,470.300,287.400,470.300,287.400,31.373,14.510,13.847,0,0,83,704.500,116,0,0.995,0.996,0.999,0.999,CL,CL,0.981,15,13,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.008,0.012,0.800,0.720,3.285,3.305,0,1.562,0.781,--,--,1390,0
47,0,96.685,12.549,14.510,46.275,15.686,31.765,3.600,96,23.529,470.300,287.400,470.300,287.400,31.373,14.510,13.847,0,0,83,704.500,116,0,0.995,0.996,0.999,0.999,CL,CL,0.981,15,13,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.008,0.012,0.800,0.720,3.285,3.305,0,1.562,0.781,--,--,1390,0
48,0,96.685,12.549,14.510,46.275,15.686,31.765,3.600,96,23.529,470.300,287.400,470.300,287.400,31.373,14.510,13.847,0,0,83,704.500,116,0,0.995,0.996,0.999,0.999,CL,CL,0.981,15,13,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.008,0.012,0.800,0.720,3.285,3.305,0,1.562,1.562,--,--,1390,0
49,0,96.685,12.549,14.510,46.275,15.686,31.765,3.600,96,23.529,470.300,287.400,470.300,287.400,31.373,14.510,13.847,0,0,83,704.500,116,0,0.995,0.996,0.999,0.999,CL,CL,0.981,15,13,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.008,0.012,0.800,0.720,3.285,3.305,0,1.562,1.562,--,--,1390,0
50,0,96.685,12.549,14.510,46.275,15.686,31.765,3.600,96,23.529,470.300,287.400,470.300,287.400,31.373,14.510,13.847,0,0,83,704.500,116,0,0.995,0.996,0.999,0.999,CL,CL,0.981,15,13,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.008,0.012,0.800,0.720,3.285,3.305,0,1.562,1.562,--,--,1390,0
51,0,96.685,12.549,14.510,46.275,15.686,31.765,3.600,96,23.529,470.300,287.400,470.300,287.400,31.373,14.510,13.847,0,0,83,704.500,116,0,0.995,0.996,0.999,0.999,CL,CL,0.981,15,13,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.008,0.012,0.800,0.720,3.285,3.305,0,1.562,1.562,--,--,1396,0
52,0,96.685,12.549,14.510,46.275,15.686,31.765,3.600,96,23.529,470.300,287.400,470.300,287.400,31.373,14.510,13.847,0,0,83,704.500,116,0,0.995,0.996,0.999,0.999,CL,CL,0.981,15,13,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.008,0.012,0.800,0.720,3.285,3.305,0,1.562,1.562,--,--,1396,0
53,0,96.685,12.549,14.510,46.275,15.686,31.765,3.500,96,23.529,469,286.800,469,286.800,31.373,14.510,13.828,0,0,83,702.250,116,0,1.001,1.001,0.999,0.999,CL,CL,0.981,15,13,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0,0,0.800,0.720,3.300,3.295,0,1.562,1.562,--,--,1397,0
54,0,96.795,12.941,14.510,46.275,15.686,31.765,3.560,96,23.922,468.400,286.600,468.400,286.600,31.373,14.510,13.828,0,0,83,700,116,0,0.999,0.999,0.999,0.999,CL,CL,0.981,15,13,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0,0,0.800,0.720,3.295,3.300,0,1.562,1.562,--,--,1397,0
55,0,96.840,12.157,14.510,46.275,15.686,31.765,3.530,96,23.922,468.400,286.600,468.400,286.600,31.765,14.510,13.828,0,0,83,702.250,116,0,0.999,0.999,0.999,0.999,CL,CL,0.980,15,13,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.004,0,0.800,0.720,3.290,3.295,0,1.562,0.781,--,--,1397,0
56,0,96.840,12.941,14.510,46.275,15.686,31.765,3.600,96,23.922,468.400,286.600,468.400,286.600,32.157,14.510,13.828,0,0,83,704.500,116,0,0.999,0.999,0.998,0.998,CL,CL,0.980,15,13,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.012,0,0.800,0.720,3.290,3.300,0,1.562,0.781,--,--,1398,0
57,0,96.860,12.941,14.510,46.275,15.686,31.765,3.600,96,23.922,467.800,286.300,467.800,286.300,31.765,14.510,13.828,0,0,83,696.750,116,0,0.995,0.995,0.997,0.997,CL,CL,0.982,15,13,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.012,0,0.800,0.720,3.276,3.295,0,0.781,0.781,--,--,1398,0
58,0,96.620,12.549,14.510,46.275,15.686,31.765,3.590,96,23.529,467.800,286.300,467.800,286.300,31.373,14.510,13.828,0,0,83,698.250,116,0,0.997,0.997,0.999,0.999,CL,CL,0.983,15,13,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.012,0,0.800,0.720,3.285,3.300,0,0.781,0.781,--,--,1399,0
59,0,96.750,12.549,14.510,46.275,15.686,31.765,3.510,96,23.529,467.300,286,467.300,286,31.373,14.510,13.828,0,0,83,702.250,116,0,0.997,0.997,1.001,1.001,CL,CL,0.983,15,13,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.016,0.008,0.800,0.720,3.276,3.315,0,0.781,0.781,--,--,1399,0
60,0,96.775,12.941,14.510,46.275,15.686,31.765,3.640,96,23.529,467.300,286,467.300,286,31.765,14.510,13.828,0,0,83,696.750,116,0,0.998,0.999,1.000,1.000,CL,CL,0.984,15,13,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.004,0,0.800,0.720,3.290,3.305,0,0.781,0.781,--,--,1400,0
61,0,96.595,12.941,14.510,46.275,15.686,31.765,3.590,96,23.922,467.300,286,467.300,286,31.373,14.510,13.828,0,0,83,696.750,116,0,1.000,1.000,0.998,0.998,CL,CL,0.984,15,13,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,-0.004,0,0.800,0.720,3.290,3.295,0,0.781,0.781,--,--,1400,0
62,0,96.620,12.941,14.510,46.275,15.686,31.765,3.540,96,23.922,466.700,285.700,466.700,285.700,31.373,14.510,13.828,0,0,83,694.500,116,0,1.000,1.000,0.997,0.997,CL,CL,0.984,15,13,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.012,0,0.800,0.720,3.290,3.295,0,0.781,0.781,--,--,1400,0
63,0,96.860,12.941,14.510,46.275,15.686,31.765,3.590,96,23.922,466.700,285.700,466.700,285.700,31.765,14.510,13.828,0,0,83,697.500,116,0,1.001,1.001,0.997,0.997,CL,CL,0.984,15,13,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0,-0.004,0.800,0.740,3.305,3.295,0,0.781,0.781,--,--,1401,0
64,0,96.775,12.941,14.510,46.275,15.686,31.765,3.540,96,23.922,466.100,285.500,466.100,285.500,31.373,14.510,13.847,0,0,83,697.500,116,0,1.001,1.001,0.998,0.998,CL,CL,0.983,15,13,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.016,0,0.800,0.740,3.305,3.295,0,0.781,0.781,--,--,1401,0
