Row,Count Of DTCs Stored In This ECU,Absolute EVAP System Vapor Pressure [kPa],Absolute Load Value [%],Absolute Throttle Position [%],Absolute Throttle Position B [%],Accelerator Pedal Position D [%],Accelerator Pedal Position E [%],Air Flow Rate From Mass Air Flow Sensor [g/s],Barometric Pressure [kPa],Calculated Load Value [%],"Catalyst Temperature Bank 1, Sensor 1 [degree C]","Catalyst Temperature Bank 1, Sensor 2 [degree C]","Catalyst Temperature Bank 2, Sensor 1 [degree C]","Catalyst Temperature Bank 2, Sensor 2 [degree C]",Commanded Evaporative Purge [%],Commanded Throttle Actuator Control [%],Control Module Voltage [V],Distance Traveled Since DTCs Cleared [km],Distance Traveled While MIL Is Activated [km],Engine Coolant Temperature [degree C],Engine RPM [rpm],Engine Run Time Since DTCs Cleared [Min],Engine Run Time While MIL Is Activated [Min],Equivalence Ratio (Lambda) (B1-S1),Equivalence Ratio (Lambda) (B1-S1),Equivalence Ratio (Lambda) (B2-S1),Equivalence Ratio (Lambda) (B2-S1),Fuel System 1 Status,Fuel System 2 Status,Fuel/Air Commanded Equivalence Ratio,Ignition Timing Advance For Count1 Cylinder [BTDC],Intake Air Temperature [degree C],Location Of Oxygen Sensors,Long Term Fuel Trim - Bank 1 [%],Long Term Fuel Trim - Bank 2 [%],Malfunction Indicator Lamp (MIL) Status,Number Of Warm-Ups Since DTCs Cleared,OBD Requirements To Which Vehicle Or Engine Is Certified,Oxygen Sensor Current (B1-S1) [mA],Oxygen Sensor Current (B2-S1) [mA],Oxygen Sensor Output Voltage B1S2 [V],Oxygen Sensor Output Voltage B2S2 [V],Oxygen Sensor Voltage (B1-S1) [V],Oxygen Sensor Voltage (B2-S1) [V],Relative Throttle Position [%],Short Term Fuel Trim - Bank 1 [%],Short Term Fuel Trim - Bank 2 [%],Short Term Fuel Trim B1S2 [%],Short Term Fuel Trim B2S2 [%],Time Since Engine Start [S],Vehicle Speed Sensor [km/h]
11,0,97.610,14.118,16.078,47.843,15.686,31.765,6,97,23.922,485.800,177,485.800,177,50.588,16.078,13.671,0,0,78,1052.250,14,0,1.003,1.003,1.001,0.999,CL,CL,1.010,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,97.610,14.118,16.078,47.843,15.686,31.765,6,97,23.922,486,177,485.800,177,50.588,16.078,13.671,0,0,78,1052.250,14,0,1.003,1.003,1.001,0.999,CL,CL,1.010,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,97.610,14.118,16.078,47.843,15.686,31.765,6,97,23.922,486,177.700,485.800,177,50.588,16.078,13.671,0,0,78,1052.250,14,0,1.003,1.003,1.001,0.999,CL,CL,1.010,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,97.610,14.118,16.078,47.843,15.686,31.765,6,97,23.922,486,177.700,486,177,50.588,16.078,13.671,0,0,78,1052.250,14,0,1.003,1.003,1.001,0.999,CL,CL,1.010,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,97.610,14.118,16.078,47.843,15.686,31.765,6,97,23.922,486,177.700,486,177.700,50.588,16.078,13.671,0,0,78,1052.250,14,0,1.003,1.003,1.001,0.999,CL,CL,1.010,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,97.610,14.118,16.078,47.843,15.686,31.765,6,97,23.922,486,177.700,486,177.700,50.588,16.078,13.671,0,0,78,1052.250,14,0,1.003,1.003,1.001,0.999,CL,CL,1.010,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,97.610,14.118,16.078,47.843,15.686,31.765,6,97,23.922,486,177.700,486,177.700,50.588,16.078,13.671,0,0,78,1052.250,14,0,1.003,1.003,1.001,0.999,CL,CL,1.010,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,97.610,14.118,16.078,47.843,15.686,31.765,6,97,23.922,486,177.700,486,177.700,50.588,16.078,13.671,0,0,78,1052.250,14,0,1.003,1.003,1.001,0.999,CL,CL,1.010,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,97.610,14.118,16.078,47.843,15.686,31.765,6,97,23.922,486,177.700,486,177.700,50.588,16.078,13.671,0,0,78,1052.250,14,0,1.003,1.003,1.001,0.999,CL,CL,1.010,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,97.610,14.118,16.078,47.843,15.686,31.765,6,97,23.922,486,177.700,486,177.700,50.588,16.078,13.671,0,0,78,1052.250,14,0,1.003,1.003,1.001,0.999,CL,CL,1.010,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,97.610,14.118,16.078,47.843,15.686,31.765,6,97,23.922,486,177.700,486,177.700,50.588,16.078,13.671,0,0,78,1052.250,14,0,1.003,1.003,1.001,0.999,CL,CL,1.010,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,97.610,14.118,16.078,47.843,15.686,31.765,6,97,23.922,486,177.700,486,177.700,50.588,16.078,13.671,0,0,78,1052.250,14,0,1.003,1.003,1.001,0.999,CL,CL,1.010,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,97.610,14.118,16.078,47.843,15.686,31.765,6,97,23.922,486,177.700,486,177.700,50.588,16.078,13.671,0,0,78,1052.250,14,0,1.003,1.003,1.001,0.999,CL,CL,1.010,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,97.610,14.118,16.078,47.843,15.686,31.765,6,97,23.922,486,177.700,486,177.700,50.588,16.078,13.671,0,0,78,1052.250,14,0,1.003,1.003,1.001,0.999,CL,CL,1.010,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,97.610,14.118,16.078,47.843,15.686,31.765,6,97,23.922,486,177.700,486,177.700,50.588,16.078,13.671,0,0,78,1052.250,14,0,0.999,1.003,1.001,0.999,CL,CL,1.010,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,97.610,14.118,16.078,47.843,15.686,31.765,6,97,23.922,486,177.700,486,177.700,50.588,16.078,13.671,0,0,78,1052.250,14,0,0.999,1.000,1.001,0.999,CL,CL,1.010,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,97.610,14.118,16.078,47.843,15.686,31.765,6,97,23.922,486,177.700,486,177.700,50.588,16.078,13.671,0,0,78,1052.250,14,0,0.999,1.000,0.999,0.999,CL,CL,1.010,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,97.610,14.118,16.078,47.843,15.686,31.765,6,97,23.922,486,177.700,486,177.700,50.588,16.078,13.671,0,0,78,1052.250,14,0,0.999,1.000,0.999,0.998,CL,CL,1.010,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,97.610,14.118,16.078,47.843,15.686,31.765,6,97,23.922,486,177.700,486,177.700,50.588,16.078,13.671,0,0,78,1052.250,14,0,0.999,1.000,0.999,0.998,CL,CL,1.010,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,97.610,14.118,16.078,47.843,15.686,31.765,6,97,23.922,486,177.700,486,177.700,50.588,16.078,13.671,0,0,78,1052.250,14,0,0.999,1.000,0.999,0.998,CL,CL,1.010,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,97.610,14.118,16.078,47.843,15.686,31.765,6,97,23.922,486,177.700,486,177.700,50.588,16.078,13.671,0,0,78,1052.250,14,0,0.999,1.000,0.999,0.998,CL,CL,0.996,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,97.610,14.118,16.078,47.843,15.686,31.765,6,97,23.922,486,177.700,486,177.700,50.588,16.078,13.671,0,0,78,1052.250,14,0,0.999,1.000,0.999,0.998,CL,CL,0.996,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,97.610,14.118,16.078,47.843,15.686,31.765,6,97,23.922,486,177.700,486,177.700,50.588,16.078,13.671,0,0,78,1052.250,14,0,0.999,1.000,0.999,0.998,CL,CL,0.996,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,97.610,14.118,16.078,47.843,15.686,31.765,6,97,23.922,486,177.700,486,177.700,50.588,16.078,13.671,0,0,78,1052.250,14,0,0.999,1.000,0.999,0.998,CL,CL,0.996,16,16,"B1:S12--
B2:12---",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,97.610,14.118,16.078,47.843,15.686,31.765,6,97,23.922,486,177.700,486,177.700,50.588,16.078,13.671,0,0,78,1052.250,14,0,0.999,1.000,0.999,0.998,CL,CL,0.996,16,16,"B1:S12--
B2:12---",1.562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,97.610,14.118,16.078,47.843,15.686,31.765,6,97,23.922,486,177.700,486,177.700,50.588,16.078,13.671,0,0,78,1052.250,14,0,0.999,1.000,0.999,0.998,CL,CL,0.996,16,16,"B1:S12--
B2:12---",1.562,5.469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,97.610,14.118,16.078,47.843,15.686,31.765,6,97,23.922,486,177.700,486,177.700,50.588,16.078,13.671,0,0,78,1052.250,14,0,0.999,1.000,0.999,0.998,CL,CL,0.996,16,16,"B1:S12--
B2:12---",1.562,5.469,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,97.610,14.118,16.078,47.843,15.686,31.765,6,97,23.922,486,177.700,486,177.700,50.588,16.078,13.671,0,0,78,1052.250,14,0,0.999,1.000,0.999,0.998,CL,CL,0.996,16,16,"B1:S12--
B2:12---",1.562,5.469,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,97.610,14.118,16.078,47.843,15.686,31.765,6,97,23.922,486,177.700,486,177.700,50.588,16.078,13.671,0,0,78,1052.250,14,0,0.999,1.000,0.999,0.998,CL,CL,0.996,16,16,"B1:S12--
B2:12---",1.562,5.469,OFF,0,OBD II,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,97.610,14.118,16.078,47.843,15.686,31.765,6,97,23.922,486,177.700,486,177.700,50.588,16.078,13.671,0,0,78,1052.250,14,0,0.999,1.000,0.999,0.998,CL,CL,0.996,16,16,"B1:S12--
B2:12---",1.562,5.469,OFF,0,OBD II,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0,97.610,14.118,16.078,47.843,15.686,31.765,6,97,23.922,486,177.700,486,177.700,50.588,16.078,13.671,0,0,78,1052.250,14,0,0.999,1.000,0.999,0.998,CL,CL,0.996,16,16,"B1:S12--
B2:12---",1.562,5.469,OFF,0,OBD II,0,0.023,0,0,0,0,0,0,0,0,0,0,0
42,0,97.610,14.118,16.078,47.843,15.686,31.765,6,97,23.922,486,177.700,486,177.700,50.588,16.078,13.671,0,0,78,1052.250,14,0,0.999,1.000,0.999,0.998,CL,CL,0.996,16,16,"B1:S12--
B2:12---",1.562,5.469,OFF,0,OBD II,0,0.023,0.660,0,0,0,0,0,0,0,0,0,0
43,0,97.610,14.118,16.078,47.843,15.686,31.765,6,97,23.922,486,177.700,486,177.700,50.588,16.078,13.671,0,0,78,1052.250,14,0,0.999,1.000,0.999,0.998,CL,CL,0.996,16,16,"B1:S12--
B2:12---",1.562,5.469,OFF,0,OBD II,0,0.023,0.660,0.760,0,0,0,0,0,0,0,0,0
44,0,97.610,14.118,16.078,47.843,15.686,31.765,6,97,23.922,486,177.700,486,177.700,50.588,16.078,13.671,0,0,78,1052.250,14,0,0.999,1.000,0.999,0.998,CL,CL,0.996,16,16,"B1:S12--
B2:12---",1.562,5.469,OFF,0,OBD II,0,0.023,0.660,0.760,3.276,0,0,0,0,0,0,0,0
45,0,97.610,14.118,16.078,47.843,15.686,31.765,6,97,23.922,486,177.700,486,177.700,50.588,16.078,13.671,0,0,78,1052.250,14,0,0.999,1.000,0.999,0.998,CL,CL,0.996,16,16,"B1:S12--
B2:12---",1.562,5.469,OFF,0,OBD II,0,0.023,0.660,0.760,3.276,3.334,0,0,0,0,0,0,0
46,0,97.610,14.118,16.078,47.843,15.686,31.765,6,97,23.922,486,177.700,486,177.700,50.588,16.078,13.671,0,0,78,1052.250,14,0,0.999,1.000,0.999,0.998,CL,CL,0.996,16,16,"B1:S12--
B2:12---",1.562,5.469,OFF,0,OBD II,0,0.023,0.660,0.760,3.276,3.334,0,0,0,0,0,0,0
47,0,97.610,14.118,16.078,47.843,15.686,31.765,6,97,23.922,486,177.700,486,177.700,50.588,16.078,13.671,0,0,78,1052.250,14,0,0.999,1.000,0.999,0.998,CL,CL,0.996,16,16,"B1:S12--
B2:12---",1.562,5.469,OFF,0,OBD II,0,0.023,0.660,0.760,3.276,3.334,0,0,0,0,0,0,0
48,0,97.610,14.118,16.078,47.843,15.686,31.765,6,97,23.922,486,177.700,486,177.700,50.588,16.078,13.671,0,0,78,1052.250,14,0,0.999,1.000,0.999,0.998,CL,CL,0.996,16,16,"B1:S12--
B2:12---",1.562,5.469,OFF,0,OBD II,0,0.023,0.660,0.760,3.276,3.334,0,0,0.781,0,0,0,0
49,0,97.610,14.118,16.078,47.843,15.686,31.765,6,97,23.922,486,177.700,486,177.700,50.588,16.078,13.671,0,0,78,1052.250,14,0,0.999,1.000,0.999,0.998,CL,CL,0.996,16,16,"B1:S12--
B2:12---",1.562,5.469,OFF,0,OBD II,0,0.023,0.660,0.760,3.276,3.334,0,0,0.781,--,0,0,0
50,0,97.610,14.118,16.078,47.843,15.686,31.765,6,97,23.922,486,177.700,486,177.700,50.588,16.078,13.671,0,0,78,1052.250,14,0,0.999,1.000,0.999,0.998,CL,CL,0.996,16,16,"B1:S12--
B2:12---",1.562,5.469,OFF,0,OBD II,0,0.023,0.660,0.760,3.276,3.334,0,0,0.781,--,--,0,0
51,0,97.610,14.118,16.078,47.843,15.686,31.765,6,97,23.922,486,177.700,486,177.700,50.588,16.078,13.671,0,0,78,1052.250,14,0,0.999,1.000,0.999,0.998,CL,CL,0.996,16,16,"B1:S12--
B2:12---",1.562,5.469,OFF,0,OBD II,0,0.023,0.660,0.760,3.276,3.334,0,0,0.781,--,--,250,0
52,0,97.610,14.118,16.078,47.843,15.686,31.765,6,97,23.922,486,177.700,486,177.700,50.588,16.078,13.671,0,0,78,1052.250,14,0,0.999,1.000,0.999,0.998,CL,CL,0.996,16,16,"B1:S12--
B2:12---",1.562,5.469,OFF,0,OBD II,0,0.023,0.660,0.760,3.276,3.334,0,0,0.781,--,--,250,0
53,0,97.720,14.118,16.078,47.843,15.686,31.765,5.960,97,23.922,486.300,179.700,486.300,179.700,50.196,16.078,13.671,0,0,78,1047.500,14,0,1.001,1.001,1.001,1.001,CL,CL,0.993,15.500,16,"B1:S12--
B2:12---",1.562,5.469,OFF,0,OBD II,0,0.016,0.680,0.760,3.295,3.329,0,0,0.781,--,--,251,0
54,0,97.720,14.118,16.078,47.843,15.686,31.765,5.980,97,23.922,486.400,180.300,486.400,180.300,50.196,16.078,13.671,0,0,78,1035.750,14,0,1.004,1.004,0.999,0.999,CL,CL,0.992,16.500,16,"B1:S12--
B2:12---",1.562,5.469,OFF,0,OBD II,0.012,0.016,0.700,0.760,3.324,3.329,0,0,0.781,--,--,251,0
55,0,97.675,14.510,16.078,47.843,15.686,31.765,6.030,97,23.922,486.400,180.300,486.400,180.300,50.588,16.078,13.671,0,0,78,1051.500,14,0,1.005,1.005,0.999,0.999,CL,CL,0.989,16,16,"B1:S12--
B2:12---",1.562,5.469,OFF,0,OBD II,0,0.012,0.700,0.760,3.295,3.320,0,0.781,0.781,--,--,252,0
56,0,97.765,14.118,16.078,47.843,15.686,31.765,5.960,97,23.922,486.600,181,486.600,181,50.588,16.078,13.671,0,0,78,1053.750,14,0,0.994,0.994,0.996,0.996,CL,CL,0.990,16,16,"B1:S12--
B2:12---",1.562,5.469,OFF,0,OBD II,-0.027,0,0.700,0.740,3.261,3.300,0,0,0,--,--,252,0
57,0,97.630,14.118,16.078,47.843,15.686,31.765,5.960,97,23.922,486.600,181,486.600,181,50.196,16.078,13.671,0,0,78,1054.500,14,0,0.999,0.999,0.999,1.000,CL,CL,0.992,16,16,"B1:S12--
B2:12---",1.562,5.469,OFF,0,OBD II,-0.008,0.023,0.720,0.740,3.285,3.339,0,0,0,--,--,253,0
58,0,97.805,14.510,16.078,47.843,15.686,31.765,5.960,97,23.922,486.700,181.700,486.700,181.700,50.588,16.078,13.671,0,0,78,1057.750,14,0,0.996,0.996,1.001,1.001,CL,CL,0.992,16,16,"B1:S12--
B2:12---",1.562,5.469,OFF,0,OBD II,-0.020,0.020,0.720,0.740,3.261,3.334,0,0,0.781,--,--,253,0
59,0,97.610,14.118,16.078,47.843,15.686,31.765,6.030,97,23.922,486.700,181.700,486.700,181.700,50.588,16.078,13.671,0,0,78,1055.250,14,0,0.998,0.998,0.997,0.997,CL,CL,0.994,16,16,"B1:S12--
B2:12---",1.562,5.469,OFF,0,OBD II,-0.012,0.012,0.720,0.740,3.280,3.324,0,0,0,--,--,253,0
60,0,97.830,14.118,16.078,47.843,15.686,31.765,5.960,97,23.922,486.700,181.700,486.700,181.700,49.804,16.078,13.671,0,0,78,1046,14,0,0.999,0.999,0.998,0.998,CL,CL,0.994,15.500,16,"B1:S12--
B2:12---",1.562,5.469,OFF,0,OBD II,0,0.012,0.740,0.740,3.295,3.320,0,0,0,--,--,254,0
61,0,97.720,14.118,16.078,47.843,15.686,31.765,6,97,23.922,486.800,182.300,486.800,182.300,50.588,16.078,13.671,0,0,78,1048.250,14,0,1.001,1.001,0.999,0.999,CL,CL,0.993,16,16,"B1:S12--
B2:12---",1.562,5.469,OFF,0,OBD II,0,0.027,0.740,0.740,3.295,3.329,0,0,0,--,--,254,0
62,0,97.610,14.510,16.078,47.843,15.686,31.765,5.960,97,23.922,486.800,182.300,486.800,182.300,50.588,16.078,13.671,0,0,78,1054.500,14,0,0.997,0.996,0.998,0.998,CL,CL,0.994,15.500,16,"B1:S12--
B2:12---",1.562,5.469,OFF,0,OBD II,-0.012,0.008,0.740,0.740,3.276,3.310,0,0,0,--,--,255,0
63,0,97.785,14.118,16.078,47.843,15.686,31.765,6.030,97,23.922,486.900,183,486.900,183,50.588,16.078,13.671,0,0,78,1060.750,14,0,1.002,1.002,0.998,0.998,CL,CL,0.993,16,16,"B1:S12--
B2:12---",1.562,5.469,OFF,0,OBD II,0,0.016,0.740,0.740,3.295,3.334,0,0,0,--,--,255,0
64,0,97.875,14.118,16.078,47.843,15.686,31.765,6.010,97,23.922,486.900,183,486.900,183,50.588,16.078,13.671,0,0,78,1053,14,0,0.996,0.996,1.002,1.002,CL,CL,0.995,16,16,"B1:S12--
B2:12---",1.562,5.469,OFF,0,OBD II,-0.012,0.023,0.740,0.740,3.280,3.339,0,0,0,--,--,256,0
65,0,97.585,14.118,16.078,47.843,15.686,31.765,5.980,97,23.922,487,183.700,487,183.700,50.196,16.078,13.671,0,0,78,1048.250,14,0,1.001,1.001,1.000,1.000,CL,CL,0.995,15.500,16,"B1:S12--
B2:12---",1.562,5.469,OFF,0,OBD II,0,0.023,0.760,0.720,3.295,3.339,0,0,0.781,--,--,256,0
66,0,97.805,14.118,16.078,47.843,15.686,31.765,6.030,97,23.922,487,183.700,487,183.700,50.588,16.078,13.671,0,0,78,1050,14,0,0.995,0.995,1.000,1.000,CL,CL,0.995,16,16,"B1:S12--
B2:12---",1.562,5.469,OFF,0,OBD II,-0.008,0.012,0.760,0.720,3.285,3.320,0,0,0.781,--,--,257,0
67,0,97.630,14.118,16.078,47.843,15.686,31.765,6.030,97,23.922,487.100,184.300,487.100,184.300,50.588,16.078,13.671,0,0,78,1056.250,14,0,1.002,1.002,0.997,0.997,CL,CL,0.993,16,16,"B1:S12--
B2:12---",1.562,5.469,OFF,0,OBD II,0,0.012,0.760,0.720,3.295,3.329,0,0,0.781,--,--,258,0
68,0,97.585,14.118,16.078,47.843,15.686,31.765,6.030,97,23.922,487.100,184.300,487.100,184.300,50.588,16.078,13.671,0,0,78,1053.750,14,0,0.998,0.998,0.998,0.998,CL,CL,0.994,16,16,"B1:S12--
B2:12---",1.562,5.469,OFF,0,OBD II,0,0.012,0.760,0.720,3.300,3.320,0,0,0,--,--,258,0
69,0,97.585,14.510,16.078,47.843,15.686,31.765,6.030,97,23.922,487.300,185,487.300,185,50.196,16.078,13.671,0,0,78,1046.750,14,0,1.000,0.999,1.000,1.000,CL,CL,0.992,16,16,"B1:S12--
B2:12---",1.562,5.469,OFF,0,OBD II,-0.008,0.023,0.760,0.720,3.285,3.339,0,0,0.781,--,--,259,0
70,0,97.630,14.118,16.078,47.843,15.686,31.765,6,97,23.922,487.300,185,487.300,185,50.588,16.078,13.671,0,0,79,1046.750,14,0,0.998,0.998,1.000,1.000,CL,CL,0.993,16,16,"B1:S12--
B2:12---",1.562,5.469,OFF,0,OBD II,0,0.012,0.760,0.700,3.295,3.324,0,0,0.781,--,--,259,0
71,0,97.805,14.118,16.078,47.843,15.686,31.765,5.960,97,23.922,487.400,185.700,487.400,185.700,50.588,16.078,13.671,0,0,79,1053.750,14,0,1.003,1.002,0.999,0.999,CL,CL,0.991,15.500,16,"B1:S12--
B2:12---",1.562,5.469,OFF,0,OBD II,0.004,0.020,0.780,0.700,3.305,3.334,0,0.781,0.781,--,--,260,0
72,0,97.675,14.118,16.078,47.843,15.686,31.765,5.960,97,23.922,487.400,185.700,487.400,185.700,50.196,16.078,13.671,0,0,79,1049,14,0,0.999,0.999,1.002,1.002,CL,CL,0.991,15.500,16,"B1:S12--
B2:12---",1.562,5.469,OFF,0,OBD II,0,0.027,0.780,0.680,3.300,3.344,0,0,0.781,--,--,260,0
73,0,97.720,14.510,16.078,47.843,15.686,31.765,6.010,97,23.922,487.500,186.300,487.500,186.300,50.196,16.078,13.671,0,0,79,1037.500,14,0,1.006,1.006,1.002,1.002,CL,CL,0.989,15.500,16,"B1:S12--
B2:12---",1.562,5.469,OFF,0,OBD II,0.012,0.023,0.780,0.660,3.320,3.344,0,0.781,0.781,--,--,260,0
74,0,97.720,14.118,16.078,47.843,15.686,31.765,6.030,97,23.922,487.500,186.300,487.500,186.300,50.588,16.078,13.671,0,0,79,1046.750,14,0,0.996,0.996,0.997,0.997,CL,CL,0.988,15.500,16,"B1:S12--
B2:12---",1.562,5.469,OFF,0,OBD II,-0.012,0.016,0.780,0.660,3.276,3.310,0,0.781,0.781,--,--,261,0
