Row,Count Of DTCs Stored In This ECU,Absolute EVAP System Vapor Pressure [kPa],Absolute Load Value [%],Absolute Throttle Position [%],Absolute Throttle Position B [%],Accelerator Pedal Position D [%],Accelerator Pedal Position E [%],Air Flow Rate From Mass Air Flow Sensor [g/s],Barometric Pressure [kPa],Calculated Load Value [%],"Catalyst Temperature Bank 1, Sensor 1 [degree C]","Catalyst Temperature Bank 1, Sensor 2 [degree C]","Catalyst Temperature Bank 2, Sensor 1 [degree C]","Catalyst Temperature Bank 2, Sensor 2 [degree C]",Commanded Evaporative Purge [%],Commanded Throttle Actuator Control [%],Control Module Voltage [V],Distance Traveled Since DTCs Cleared [km],Distance Traveled While MIL Is Activated [km],Engine Coolant Temperature [degree C],Engine RPM [rpm],Engine Run Time Since DTCs Cleared [Min],Engine Run Time While MIL Is Activated [Min],Equivalence Ratio (Lambda) (B1-S1),Equivalence Ratio (Lambda) (B1-S1),Equivalence Ratio (Lambda) (B2-S1),Equivalence Ratio (Lambda) (B2-S1),Fuel System 1 Status,Fuel System 2 Status,Fuel/Air Commanded Equivalence Ratio,Ignition Timing Advance For Count1 Cylinder [BTDC],Intake Air Temperature [degree C],Location Of Oxygen Sensors,Long Term Fuel Trim - Bank 1 [%],Long Term Fuel Trim - Bank 2 [%],Malfunction Indicator Lamp (MIL) Status,Number Of Warm-Ups Since DTCs Cleared,OBD Requirements To Which Vehicle Or Engine Is Certified,Oxygen Sensor Current (B1-S1) [mA],Oxygen Sensor Current (B2-S1) [mA],Oxygen Sensor Output Voltage B1S2 [V],Oxygen Sensor Output Voltage B2S2 [V],Oxygen Sensor Voltage (B1-S1) [V],Oxygen Sensor Voltage (B2-S1) [V],Relative Throttle Position [%],Short Term Fuel Trim - Bank 1 [%],Short Term Fuel Trim - Bank 2 [%],Short Term Fuel Trim B1S2 [%],Short Term Fuel Trim B2S2 [%],Time Since Engine Start [S],Vehicle Speed Sensor [km/h]
11,0,96.620,12.549,14.902,46.275,15.686,31.765,3.540,96,23.529,368.500,95.300,368.500,95.300,31.765,14.902,13.808,0,0,83,706.250,126,0,0.998,0.999,0.998,0.998,CL,CL,1.000,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.027,0.027,0.740,0.720,3.344,3.349,0,0.781,-2.344,--,--,301,0
12,0,96.620,12.549,14.902,46.275,15.686,31.765,3.540,96,23.529,368.700,95.300,368.500,95.300,31.765,14.902,13.808,0,0,83,706.250,126,0,0.998,0.999,0.998,0.998,CL,CL,1.000,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.027,0.027,0.740,0.720,3.344,3.349,0,0.781,-2.344,--,--,301,0
13,0,96.620,12.549,14.902,46.275,15.686,31.765,3.540,96,23.529,368.700,95.900,368.500,95.300,31.765,14.902,13.808,0,0,83,706.250,126,0,0.998,0.999,0.998,0.998,CL,CL,1.000,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.027,0.027,0.740,0.720,3.344,3.349,0,0.781,-2.344,--,--,301,0
14,0,96.620,12.549,14.902,46.275,15.686,31.765,3.540,96,23.529,368.700,95.900,368.700,95.300,31.765,14.902,13.808,0,0,83,706.250,126,0,0.998,0.999,0.998,0.998,CL,CL,1.000,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.027,0.027,0.740,0.720,3.344,3.349,0,0.781,-2.344,--,--,301,0
15,0,96.620,12.549,14.902,46.275,15.686,31.765,3.540,96,23.529,368.700,95.900,368.700,95.900,31.765,14.902,13.808,0,0,83,706.250,126,0,0.998,0.999,0.998,0.998,CL,CL,1.000,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.027,0.027,0.740,0.720,3.344,3.349,0,0.781,-2.344,--,--,301,0
16,0,96.620,12.549,14.902,46.275,15.686,31.765,3.540,96,23.529,368.700,95.900,368.700,95.900,30.980,14.902,13.808,0,0,83,706.250,126,0,0.998,0.999,0.998,0.998,CL,CL,1.000,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.027,0.027,0.740,0.720,3.344,3.349,0,0.781,-2.344,--,--,301,0
17,0,96.620,12.549,14.902,46.275,15.686,31.765,3.540,96,23.529,368.700,95.900,368.700,95.900,30.980,14.902,13.808,0,0,83,706.250,126,0,0.998,0.999,0.998,0.998,CL,CL,1.000,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.027,0.027,0.740,0.720,3.344,3.349,0,0.781,-2.344,--,--,301,0
18,0,96.620,12.549,14.902,46.275,15.686,31.765,3.540,96,23.529,368.700,95.900,368.700,95.900,30.980,14.902,13.828,0,0,83,706.250,126,0,0.998,0.999,0.998,0.998,CL,CL,1.000,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.027,0.027,0.740,0.720,3.344,3.349,0,0.781,-2.344,--,--,301,0
19,0,96.620,12.549,14.902,46.275,15.686,31.765,3.540,96,23.529,368.700,95.900,368.700,95.900,30.980,14.902,13.828,0,0,83,706.250,126,0,0.998,0.999,0.998,0.998,CL,CL,1.000,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.027,0.027,0.740,0.720,3.344,3.349,0,0.781,-2.344,--,--,301,0
20,0,96.620,12.549,14.902,46.275,15.686,31.765,3.540,96,23.529,368.700,95.900,368.700,95.900,30.980,14.902,13.828,0,0,83,706.250,126,0,0.998,0.999,0.998,0.998,CL,CL,1.000,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.027,0.027,0.740,0.720,3.344,3.349,0,0.781,-2.344,--,--,301,0
21,0,96.620,12.549,14.902,46.275,15.686,31.765,3.540,96,23.529,368.700,95.900,368.700,95.900,30.980,14.902,13.828,0,0,83,706.250,126,0,0.998,0.999,0.998,0.998,CL,CL,1.000,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.027,0.027,0.740,0.720,3.344,3.349,0,0.781,-2.344,--,--,301,0
22,0,96.620,12.549,14.902,46.275,15.686,31.765,3.540,96,23.529,368.700,95.900,368.700,95.900,30.980,14.902,13.828,0,0,83,697.500,126,0,0.998,0.999,0.998,0.998,CL,CL,1.000,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.027,0.027,0.740,0.720,3.344,3.349,0,0.781,-2.344,--,--,301,0
23,0,96.620,12.549,14.902,46.275,15.686,31.765,3.540,96,23.529,368.700,95.900,368.700,95.900,30.980,14.902,13.828,0,0,83,697.500,126,0,0.998,0.999,0.998,0.998,CL,CL,1.000,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.027,0.027,0.740,0.720,3.344,3.349,0,0.781,-2.344,--,--,301,0
24,0,96.620,12.549,14.902,46.275,15.686,31.765,3.540,96,23.529,368.700,95.900,368.700,95.900,30.980,14.902,13.828,0,0,83,697.500,126,0,0.998,0.999,0.998,0.998,CL,CL,1.000,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.027,0.027,0.740,0.720,3.344,3.349,0,0.781,-2.344,--,--,301,0
25,0,96.620,12.549,14.902,46.275,15.686,31.765,3.540,96,23.529,368.700,95.900,368.700,95.900,30.980,14.902,13.828,0,0,83,697.500,126,0,0.997,0.999,0.998,0.998,CL,CL,1.000,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.027,0.027,0.740,0.720,3.344,3.349,0,0.781,-2.344,--,--,301,0
26,0,96.620,12.549,14.902,46.275,15.686,31.765,3.540,96,23.529,368.700,95.900,368.700,95.900,30.980,14.902,13.828,0,0,83,697.500,126,0,0.997,0.997,0.998,0.998,CL,CL,1.000,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.027,0.027,0.740,0.720,3.344,3.349,0,0.781,-2.344,--,--,301,0
27,0,96.620,12.549,14.902,46.275,15.686,31.765,3.540,96,23.529,368.700,95.900,368.700,95.900,30.980,14.902,13.828,0,0,83,697.500,126,0,0.997,0.997,1.002,0.998,CL,CL,1.000,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.027,0.027,0.740,0.720,3.344,3.349,0,0.781,-2.344,--,--,301,0
28,0,96.620,12.549,14.902,46.275,15.686,31.765,3.540,96,23.529,368.700,95.900,368.700,95.900,30.980,14.902,13.828,0,0,83,697.500,126,0,0.997,0.997,1.002,1.002,CL,CL,1.000,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.027,0.027,0.740,0.720,3.344,3.349,0,0.781,-2.344,--,--,301,0
29,0,96.620,12.549,14.902,46.275,15.686,31.765,3.540,96,23.529,368.700,95.900,368.700,95.900,30.980,14.902,13.828,0,0,83,697.500,126,0,0.997,0.997,1.002,1.002,CL,CL,1.000,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.027,0.027,0.740,0.720,3.344,3.349,0,0.781,-2.344,--,--,301,0
30,0,96.620,12.549,14.902,46.275,15.686,31.765,3.540,96,23.529,368.700,95.900,368.700,95.900,30.980,14.902,13.828,0,0,83,697.500,126,0,0.997,0.997,1.002,1.002,CL,CL,1.000,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.027,0.027,0.740,0.720,3.344,3.349,0,0.781,-2.344,--,--,301,0
31,0,96.620,12.549,14.902,46.275,15.686,31.765,3.540,96,23.529,368.700,95.900,368.700,95.900,30.980,14.902,13.828,0,0,83,697.500,126,0,0.997,0.997,1.002,1.002,CL,CL,1.002,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.027,0.027,0.740,0.720,3.344,3.349,0,0.781,-2.344,--,--,301,0
32,0,96.620,12.549,14.902,46.275,15.686,31.765,3.540,96,23.529,368.700,95.900,368.700,95.900,30.980,14.902,13.828,0,0,83,697.500,126,0,0.997,0.997,1.002,1.002,CL,CL,1.002,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.027,0.027,0.740,0.720,3.344,3.349,0,0.781,-2.344,--,--,301,0
33,0,96.620,12.549,14.902,46.275,15.686,31.765,3.540,96,23.529,368.700,95.900,368.700,95.900,30.980,14.902,13.828,0,0,83,697.500,126,0,0.997,0.997,1.002,1.002,CL,CL,1.002,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.027,0.027,0.740,0.720,3.344,3.349,0,0.781,-2.344,--,--,301,0
34,0,96.620,12.549,14.902,46.275,15.686,31.765,3.540,96,23.529,368.700,95.900,368.700,95.900,30.980,14.902,13.828,0,0,83,697.500,126,0,0.997,0.997,1.002,1.002,CL,CL,1.002,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.027,0.027,0.740,0.720,3.344,3.349,0,0.781,-2.344,--,--,301,0
35,0,96.620,12.549,14.902,46.275,15.686,31.765,3.540,96,23.529,368.700,95.900,368.700,95.900,30.980,14.902,13.828,0,0,83,697.500,126,0,0.997,0.997,1.002,1.002,CL,CL,1.002,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.027,0.027,0.740,0.720,3.344,3.349,0,0.781,-2.344,--,--,301,0
36,0,96.620,12.549,14.902,46.275,15.686,31.765,3.540,96,23.529,368.700,95.900,368.700,95.900,30.980,14.902,13.828,0,0,83,697.500,126,0,0.997,0.997,1.002,1.002,CL,CL,1.002,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.027,0.027,0.740,0.720,3.344,3.349,0,0.781,-2.344,--,--,301,0
37,0,96.620,12.549,14.902,46.275,15.686,31.765,3.540,96,23.529,368.700,95.900,368.700,95.900,30.980,14.902,13.828,0,0,83,697.500,126,0,0.997,0.997,1.002,1.002,CL,CL,1.002,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.027,0.027,0.740,0.720,3.344,3.349,0,0.781,-2.344,--,--,301,0
38,0,96.620,12.549,14.902,46.275,15.686,31.765,3.540,96,23.529,368.700,95.900,368.700,95.900,30.980,14.902,13.828,0,0,83,697.500,126,0,0.997,0.997,1.002,1.002,CL,CL,1.002,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.027,0.027,0.740,0.720,3.344,3.349,0,0.781,-2.344,--,--,301,0
39,0,96.620,12.549,14.902,46.275,15.686,31.765,3.540,96,23.529,368.700,95.900,368.700,95.900,30.980,14.902,13.828,0,0,83,697.500,126,0,0.997,0.997,1.002,1.002,CL,CL,1.002,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.027,0.027,0.740,0.720,3.344,3.349,0,0.781,-2.344,--,--,301,0
40,0,96.620,12.549,14.902,46.275,15.686,31.765,3.540,96,23.529,368.700,95.900,368.700,95.900,30.980,14.902,13.828,0,0,83,697.500,126,0,0.997,0.997,1.002,1.002,CL,CL,1.002,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.039,0.027,0.740,0.720,3.344,3.349,0,0.781,-2.344,--,--,301,0
41,0,96.620,12.549,14.902,46.275,15.686,31.765,3.540,96,23.529,368.700,95.900,368.700,95.900,30.980,14.902,13.828,0,0,83,697.500,126,0,0.997,0.997,1.002,1.002,CL,CL,1.002,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.039,0.031,0.740,0.720,3.344,3.349,0,0.781,-2.344,--,--,301,0
42,0,96.620,12.549,14.902,46.275,15.686,31.765,3.540,96,23.529,368.700,95.900,368.700,95.900,30.980,14.902,13.828,0,0,83,697.500,126,0,0.997,0.997,1.002,1.002,CL,CL,1.002,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.039,0.031,0.740,0.720,3.344,3.349,0,0.781,-2.344,--,--,301,0
43,0,96.620,12.549,14.902,46.275,15.686,31.765,3.540,96,23.529,368.700,95.900,368.700,95.900,30.980,14.902,13.828,0,0,83,697.500,126,0,0.997,0.997,1.002,1.002,CL,CL,1.002,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.039,0.031,0.740,0.720,3.344,3.349,0,0.781,-2.344,--,--,301,0
44,0,96.620,12.549,14.902,46.275,15.686,31.765,3.540,96,23.529,368.700,95.900,368.700,95.900,30.980,14.902,13.828,0,0,83,697.500,126,0,0.997,0.997,1.002,1.002,CL,CL,1.002,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.039,0.031,0.740,0.720,3.344,3.349,0,0.781,-2.344,--,--,301,0
45,0,96.620,12.549,14.902,46.275,15.686,31.765,3.540,96,23.529,368.700,95.900,368.700,95.900,30.980,14.902,13.828,0,0,83,697.500,126,0,0.997,0.997,1.002,1.002,CL,CL,1.002,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.039,0.031,0.740,0.720,3.344,3.349,0,0.781,-2.344,--,--,301,0
46,0,96.620,12.549,14.902,46.275,15.686,31.765,3.540,96,23.529,368.700,95.900,368.700,95.900,30.980,14.902,13.828,0,0,83,697.500,126,0,0.997,0.997,1.002,1.002,CL,CL,1.002,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.039,0.031,0.740,0.720,3.344,3.349,0,0.781,-2.344,--,--,301,0
47,0,96.620,12.549,14.902,46.275,15.686,31.765,3.540,96,23.529,368.700,95.900,368.700,95.900,30.980,14.902,13.828,0,0,83,697.500,126,0,0.997,0.997,1.002,1.002,CL,CL,1.002,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.039,0.031,0.740,0.720,3.344,3.349,0,0,-2.344,--,--,301,0
48,0,96.620,12.549,14.902,46.275,15.686,31.765,3.540,96,23.529,368.700,95.900,368.700,95.900,30.980,14.902,13.828,0,0,83,697.500,126,0,0.997,0.997,1.002,1.002,CL,CL,1.002,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.039,0.031,0.740,0.720,3.344,3.349,0,0,-1.562,--,--,301,0
49,0,96.620,12.549,14.902,46.275,15.686,31.765,3.540,96,23.529,368.700,95.900,368.700,95.900,30.980,14.902,13.828,0,0,83,697.500,126,0,0.997,0.997,1.002,1.002,CL,CL,1.002,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.039,0.031,0.740,0.720,3.344,3.349,0,0,-1.562,--,--,301,0
50,0,96.620,12.549,14.902,46.275,15.686,31.765,3.540,96,23.529,368.700,95.900,368.700,95.900,30.980,14.902,13.828,0,0,83,697.500,126,0,0.997,0.997,1.002,1.002,CL,CL,1.002,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.039,0.031,0.740,0.720,3.344,3.349,0,0,-1.562,--,--,301,0
51,0,96.620,12.549,14.902,46.275,15.686,31.765,3.540,96,23.529,368.700,95.900,368.700,95.900,30.980,14.902,13.828,0,0,83,697.500,126,0,0.997,0.997,1.002,1.002,CL,CL,1.002,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.039,0.031,0.740,0.720,3.344,3.349,0,0,-1.562,--,--,307,0
52,0,96.620,12.549,14.902,46.275,15.686,31.765,3.540,96,23.529,368.700,95.900,368.700,95.900,30.980,14.902,13.828,0,0,83,697.500,126,0,0.997,0.997,1.002,1.002,CL,CL,1.002,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.039,0.031,0.740,0.720,3.344,3.349,0,0,-1.562,--,--,307,0
53,0,96.575,12.549,14.902,46.275,15.686,31.765,3.590,96,23.922,368.800,96.200,368.800,96.200,31.765,14.902,13.828,0,0,83,700,126,0,1.000,1.000,0.996,0.996,CL,CL,1.003,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.031,0.016,0.740,0.720,3.354,3.329,0,0,-2.344,--,--,307,0
54,0,96.840,12.549,14.902,46.275,15.686,31.765,3.540,96,23.922,368.800,96.200,368.800,96.200,31.765,14.902,13.828,0,0,83,699,126,0,0.994,0.994,0.997,0.997,CL,CL,1.003,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.012,0.020,0.740,0.720,3.320,3.334,0,0,-2.344,--,--,307,0
55,0,96.595,12.549,14.902,46.275,15.686,31.765,3.540,96,23.529,368.800,96.400,368.800,96.400,31.765,14.902,13.828,0,0,83,700.750,126,0,0.994,0.994,0.999,0.999,CL,CL,1.006,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.016,0.023,0.740,0.720,3.329,3.344,0,0,-2.344,--,--,308,0
56,0,96.840,12.549,14.902,46.275,15.686,31.765,3.560,96,23.922,368.800,96.400,368.800,96.400,31.373,14.902,13.828,0,0,83,695.250,126,0,0.997,0.997,0.999,0.999,CL,CL,1.006,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.023,0.027,0.740,0.720,3.344,3.349,0,0,-2.344,--,--,308,0
57,0,96.860,12.549,14.902,46.275,15.686,31.765,3.540,96,23.922,368.800,96.400,368.800,96.400,31.373,14.902,13.847,0,0,83,692.750,126,0,1.001,1.001,1.000,1.000,CL,CL,1.007,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.035,0.031,0.740,0.720,3.359,3.354,0,0,-2.344,--,--,309,0
58,0,96.685,12.941,14.902,46.275,15.686,31.765,3.540,96,23.922,368.900,96.600,368.900,96.600,31.373,14.902,13.828,0,0,83,689.750,126,0,1.002,1.002,1.000,1.000,CL,CL,1.007,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.039,0.035,0.740,0.720,3.363,3.354,0,0,-2.344,--,--,309,0
59,0,96.575,12.941,14.902,46.275,15.686,31.765,3.570,96,23.922,368.900,96.600,368.900,96.600,32.157,14.902,13.828,0,0,83,697.500,126,0,1.003,1.003,1.001,1.001,CL,CL,1.006,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.039,0.039,0.740,0.720,3.368,3.363,0,0,-1.562,--,--,309,0
60,0,96.685,12.941,14.902,46.275,15.686,31.765,3.590,96,23.922,368.900,96.700,368.900,96.700,31.765,14.902,13.828,0,0,83,694.500,126,0,1.002,1.002,0.998,0.998,CL,CL,1.004,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.039,0.023,0.740,0.720,3.363,3.344,0,0,-2.344,--,--,310,0
61,0,96.840,12.941,14.902,46.275,15.686,31.765,3.560,96,23.922,368.900,96.700,368.900,96.700,31.373,14.902,13.828,0,0,83,692,126,0,1.000,1.000,0.998,0.998,CL,CL,1.003,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.035,0.027,0.740,0.720,3.359,3.344,0,0,-1.562,--,--,310,0
62,0,96.685,12.549,14.902,46.275,15.686,31.765,3.570,96,23.922,368.900,96.700,368.900,96.700,31.373,14.902,13.828,0,0,83,700,126,0,0.998,0.998,0.996,0.996,CL,CL,1.003,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.023,0.012,0.740,0.720,3.339,3.329,0,0,-2.344,--,--,311,0
63,0,96.860,12.549,14.902,46.275,15.686,31.765,3.540,96,23.922,368.900,96.900,368.900,96.900,31.765,14.902,13.828,0,0,83,700,126,0,0.998,0.998,0.996,0.996,CL,CL,1.004,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.023,0.016,0.740,0.720,3.344,3.329,0,0,-2.344,--,--,311,0
64,0,96.750,12.549,14.902,46.275,15.686,31.765,3.540,96,23.529,368.900,96.900,368.900,96.900,31.765,14.902,13.828,0,0,83,705.250,126,0,0.999,0.999,0.997,0.997,CL,CL,1.004,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.023,0.023,0.740,0.720,3.344,3.344,0,0,-2.344,--,--,311,0
65,0,96.595,12.549,14.902,46.275,15.686,31.765,3.540,96,23.529,368.900,96.900,368.900,96.900,31.373,14.902,13.828,0,0,83,701.500,126,0,0.998,0.998,1.000,1.000,CL,CL,1.004,15,15,"B1:S12--
B2:12---",4.688,6.250,OFF,4,OBD II,0.031,0.035,0.740,0.720,3.354,3.354,0,0,-2.344,--,--,312,0
